game_id,Season,Week,game_date,away_team,home_team,pred_home_margin,pred_total,p_home_win,p_away_win
2017_8_Cowboys_Redskins,2017,8,2017-10-29,Cowboys,Redskins,1.0898090729773964,45.80973100998228,0.542603013790907,0.45739698620909236
2017_8_Falcons_Jets,2017,8,2017-10-29,Falcons,Jets,3.35207900090222,46.051675422240365,0.566814069382095,0.4331859306179054
2017_8_Panthers_Buccaneers,2017,8,2017-10-29,Panthers,Buccaneers,2.2525085172656127,44.32537496225693,0.5783103262039553,0.42168967379604416
2017_8_Raiders_Bills,2017,8,2017-10-29,Raiders,Bills,1.5229663959859858,47.288501056535054,0.5386129768720826,0.4613870231279169
2017_8_Steelers_Lions,2017,8,2017-10-29,Steelers,Lions,1.3919915100939384,44.87849625127556,0.5712249881059864,0.42877501189401374
2017_8_Texans_Seahawks,2017,8,2017-10-29,Texans,Seahawks,1.8143256447036742,51.112030442948814,0.5526889208021077,0.44731107919789165
2017_8_Vikings_Browns,2017,8,2017-10-29,Vikings,Browns,1.6682850564902396,45.650188851521605,0.5560679590250487,0.44393204097495054
2017_8_Broncos_Chiefs,2017,8,2017-10-30,Broncos,Chiefs,4.223204865695669,46.569528643970685,0.5798750207786181,0.4201249792213819
2017_9_Bills_Jets,2017,9,2017-11-02,Bills,Jets,4.000687120173296,45.77156437154066,0.584820176533131,0.4151798234668689
2017_9_Bengals_Jaguars,2017,9,2017-11-05,Bengals,Jaguars,2.9388678281063108,46.94122485832536,0.5700996054520474,0.42990039454795276
2017_9_Broncos_Eagles,2017,9,2017-11-05,Broncos,Eagles,4.168821396172436,48.767958792116204,0.6074719911317891,0.392528008868211
2017_9_Buccaneers_Saints,2017,9,2017-11-05,Buccaneers,Saints,1.958101551734902,47.75328946683726,0.539939397888266,0.46006060211173366
2017_9_Cardinals_49ers,2017,9,2017-11-05,Cardinals,49ers,1.916433386321421,45.45881678486825,0.550399711730708,0.4496002882692914
2017_9_Chiefs_Cowboys,2017,9,2017-11-05,Chiefs,Cowboys,0.32170162886992926,45.832538441586514,0.5316277170508958,0.4683722829491038
2017_9_Colts_Texans,2017,9,2017-11-05,Colts,Texans,1.9463727875662602,44.2064480072997,0.5691789702170255,0.4308210297829739
2017_9_Falcons_Panthers,2017,9,2017-11-05,Falcons,Panthers,4.0036386868817395,45.988279489237726,0.5824334517921426,0.41756654820785744
2017_9_Raiders_Dolphins,2017,9,2017-11-05,Raiders,Dolphins,1.6356670750096767,44.5573060441468,0.5429269786707179,0.45707302132928185
2017_9_Rams_Giants,2017,9,2017-11-05,Rams,Giants,2.4810455714317396,45.44044054761586,0.5584747398499951,0.4415252601500044
2017_9_Ravens_Titans,2017,9,2017-11-05,Ravens,Titans,1.3335020842373349,46.4950451288559,0.5529793392806218,0.4470206607193776
2017_9_Redskins_Seahawks,2017,9,2017-11-05,Redskins,Seahawks,2.4155003147826406,46.3803795622751,0.5470173271451515,0.4529826728548481
2017_9_Lions_Packers,2017,9,2017-11-06,Lions,Packers,1.2848675675296302,44.943476839224246,0.5586825460702453,0.4413174539297551
2017_10_Seahawks_Cardinals,2017,10,2017-11-09,Seahawks,Cardinals,2.3766354607087674,45.66688126250754,0.5461333656784885,0.4538666343215112
2017_10_Bengals_Titans,2017,10,2017-11-12,Bengals,Titans,2.7000915924520394,45.38700319385294,0.5621246730960598,0.4378753269039395
2017_10_Browns_Lions,2017,10,2017-11-12,Browns,Lions,1.998680450787994,49.19902879630423,0.5242387526270759,0.4757612473729239
2017_10_Chargers_Jaguars,2017,10,2017-11-12,Chargers,Jaguars,1.838983891652968,45.89584717181021,0.5373465925255212,0.4626534074744784
2017_10_Cowboys_Falcons,2017,10,2017-11-12,Cowboys,Falcons,3.520650483476939,44.583966207839424,0.557529092262588,0.4424709077374116
2017_10_Giants_49ers,2017,10,2017-11-12,Giants,49ers,4.150176719004656,45.868944054487365,0.5794155611576026,0.4205844388423971
2017_10_Jets_Buccaneers,2017,10,2017-11-12,Jets,Buccaneers,1.153939926726546,45.93444152881888,0.5326877111335073,0.46731228886649234
2017_10_Packers_Bears,2017,10,2017-11-12,Packers,Bears,3.0777872882577135,46.78565733629765,0.5567941941280604,0.4432058058719399
2017_10_Patriots_Broncos,2017,10,2017-11-12,Patriots,Broncos,0.8934840866563941,45.77429643518538,0.5615557936976945,0.43844420630230513
2017_10_Saints_Bills,2017,10,2017-11-12,Saints,Bills,2.258322450056689,46.60820299348156,0.568363481871841,0.4316365181281587
2017_10_Steelers_Colts,2017,10,2017-11-12,Steelers,Colts,3.058365167074772,43.33590690841124,0.5858856688590413,0.4141143311409584
2017_10_Texans_Rams,2017,10,2017-11-12,Texans,Rams,2.1566257011876058,45.866746488216116,0.53949701353625,0.46050298646374954
2017_10_Vikings_Redskins,2017,10,2017-11-12,Vikings,Redskins,0.3194087355770359,48.99037829829334,0.5229548573919969,0.47704514260800296
2017_10_Dolphins_Panthers,2017,10,2017-11-13,Dolphins,Panthers,2.737787282942587,45.797855273568054,0.5503923033489727,0.4496076966510269
2017_11_Titans_Steelers,2017,11,2017-11-16,Titans,Steelers,2.437507856674419,46.600556968635416,0.5478386977666397,0.4521613022333598
2017_11_Bengals_Broncos,2017,11,2017-11-19,Bengals,Broncos,3.0916780442880207,44.72789342888608,0.5923842552174675,0.4076157447825322
2017_11_Bills_Chargers,2017,11,2017-11-19,Bills,Chargers,4.271696467221999,47.244959030897206,0.5547563812233508,0.4452436187766489
2017_11_Buccaneers_Dolphins,2017,11,2017-11-19,Buccaneers,Dolphins,0.6813604580104068,46.502405335724454,0.5430668127074333,0.4569331872925664
2017_11_Cardinals_Texans,2017,11,2017-11-19,Cardinals,Texans,2.8094706555419102,45.71951605583014,0.6020202950697044,0.39797970493029533
2017_11_Chiefs_Giants,2017,11,2017-11-19,Chiefs,Giants,2.815284237915123,45.10400916925217,0.5803418926788784,0.4196581073211208
2017_11_Eagles_Cowboys,2017,11,2017-11-19,Eagles,Cowboys,-0.349237349793742,47.29610359470989,0.5399249723118765,0.4600750276881229
2017_11_Jaguars_Browns,2017,11,2017-11-19,Jaguars,Browns,2.3453148172988794,45.09859571026179,0.5577294269570785,0.44227057304292083
2017_11_Lions_Bears,2017,11,2017-11-19,Lions,Bears,2.2291678251847764,45.75741276039754,0.5551568528140708,0.4448431471859286
2017_11_Patriots_Raiders,2017,11,2017-11-19,Patriots,Raiders,2.3708898049806053,48.37295103098936,0.5771081579907598,0.42289184200924057
2017_11_Rams_Vikings,2017,11,2017-11-19,Rams,Vikings,3.0272984516540262,45.697864441183,0.5561263307536686,0.443873669246331
2017_11_Ravens_Packers,2017,11,2017-11-19,Ravens,Packers,1.4637159534216524,44.021081394575404,0.5597281504265119,0.44027184957348753
2017_11_Redskins_Saints,2017,11,2017-11-19,Redskins,Saints,3.364380884267197,46.804865325670804,0.5692441556467184,0.4307558443532814
2017_11_Falcons_Seahawks,2017,11,2017-11-20,Falcons,Seahawks,2.4429803820054823,44.848223476102184,0.5647010824062618,0.43529891759373807
2017_12_Chargers_Cowboys,2017,12,2017-11-23,Chargers,Cowboys,1.2951382574793353,44.55079635208566,0.5676342989422583,0.4323657010577411
2017_12_Giants_Redskins,2017,12,2017-11-23,Giants,Redskins,2.482888776798927,44.47028487996236,0.5544377003489674,0.44556229965103217
2017_12_Vikings_Lions,2017,12,2017-11-23,Vikings,Lions,2.1593078760923867,44.69627478331516,0.5640411025266941,0.4359588974733051
2017_12_Bears_Eagles,2017,12,2017-11-26,Bears,Eagles,2.8929133195761128,44.27942197553936,0.5604881364466976,0.4395118635533019
2017_12_Bills_Chiefs,2017,12,2017-11-26,Bills,Chiefs,2.7685590851893322,45.11583188688024,0.5541171708427888,0.44588282915721056
2017_12_Broncos_Raiders,2017,12,2017-11-26,Broncos,Raiders,2.9772356267015727,45.36469636041989,0.566266124132159,0.4337338758678404
2017_12_Browns_Bengals,2017,12,2017-11-26,Browns,Bengals,3.445542854309909,44.810644700298425,0.5749938809331536,0.42500611906684616
2017_12_Buccaneers_Falcons,2017,12,2017-11-26,Buccaneers,Falcons,0.32860395820112703,46.821651427109025,0.529207465631525,0.47079253436847474
2017_12_Dolphins_Patriots,2017,12,2017-11-26,Dolphins,Patriots,1.3029548206145516,46.03069273146072,0.5147096208583328,0.485290379141667
2017_12_Jaguars_Cardinals,2017,12,2017-11-26,Jaguars,Cardinals,2.378634291273142,45.66243316240903,0.5462362228213455,0.453763777178654
2017_12_Packers_Steelers,2017,12,2017-11-26,Packers,Steelers,2.3697638447944116,44.95262948465433,0.5564230163388462,0.4435769836611536
2017_12_Panthers_Jets,2017,12,2017-11-26,Panthers,Jets,3.229176073354077,44.277958375882335,0.5713527271233241,0.42864727287667576
2017_12_Saints_Rams,2017,12,2017-11-26,Saints,Rams,1.2701670113477488,45.9928515773531,0.5372559155070611,0.46274408449293847
2017_12_Seahawks_49ers,2017,12,2017-11-26,Seahawks,49ers,2.1456157587076286,47.036343993541855,0.5654532917892565,0.43454670821074376
2017_12_Titans_Colts,2017,12,2017-11-26,Titans,Colts,1.9805613032396412,44.78811969598779,0.5555957278812796,0.44440427211872036
2017_12_Texans_Ravens,2017,12,2017-11-27,Texans,Ravens,3.0620398513699336,46.555267037686974,0.5461541577043465,0.4538458422956532
2017_13_Redskins_Cowboys,2017,13,2017-11-30,Redskins,Cowboys,2.462048872671213,45.46570086881521,0.5592009399501148,0.44079906004988473
2017_13_49ers_Bears,2017,13,2017-12-03,49ers,Bears,1.8158075807554035,45.16443281028661,0.5448082442873169,0.45519175571268244
2017_13_Broncos_Dolphins,2017,13,2017-12-03,Broncos,Dolphins,2.3550007501961203,45.7211449997965,0.5448399897426492,0.45516001025735076
2017_13_Browns_Chargers,2017,13,2017-12-03,Browns,Chargers,2.6147911134404036,44.15661079915465,0.5651291162080239,0.43487088379197575
2017_13_Buccaneers_Packers,2017,13,2017-12-03,Buccaneers,Packers,2.5453635216946875,44.688945645884985,0.5818922507036148,0.4181077492963845
2017_13_Chiefs_Jets,2017,13,2017-12-03,Chiefs,Jets,3.1148330463041374,46.24878903932475,0.6110040605889824,0.3889959394110171
2017_13_Colts_Jaguars,2017,13,2017-12-03,Colts,Jaguars,3.529244369641056,44.47855107829283,0.5576319494054451,0.4423680505945545
2017_13_Eagles_Seahawks,2017,13,2017-12-03,Eagles,Seahawks,3.5845223339685637,44.53968123413518,0.560948796969425,0.43905120303057465
2017_13_Giants_Raiders,2017,13,2017-12-03,Giants,Raiders,2.2506084179303034,44.37970616943578,0.5855693322076634,0.41443066779233584
2017_13_Lions_Ravens,2017,13,2017-12-03,Lions,Ravens,2.271966044884754,46.06167627767353,0.5334147366093557,0.4665852633906441
2017_13_Panthers_Saints,2017,13,2017-12-03,Panthers,Saints,2.9779354274318357,46.398528644832254,0.576857709162012,0.4231422908379876
2017_13_Patriots_Bills,2017,13,2017-12-03,Patriots,Bills,2.595603609128957,44.33400433314384,0.562453223752355,0.4375467762476449
2017_13_Rams_Cardinals,2017,13,2017-12-03,Rams,Cardinals,2.488000225652894,45.317269103894525,0.557334719708725,0.4426652802912744
2017_13_Texans_Titans,2017,13,2017-12-03,Texans,Titans,3.660291242894668,43.902553807644765,0.5734010820644128,0.42659891793558685
2017_13_Vikings_Falcons,2017,13,2017-12-03,Vikings,Falcons,1.9941304389550478,44.22098942271187,0.5588362642943522,0.44116373570564726
2017_13_Steelers_Bengals,2017,13,2017-12-04,Steelers,Bengals,2.482888776798927,44.47028487996236,0.5544377003489674,0.44556229965103217
2017_14_Saints_Falcons,2017,14,2017-12-07,Saints,Falcons,0.5556108591363429,45.10483546892204,0.5540334700518411,0.4459665299481582
2017_14_49ers_Texans,2017,14,2017-12-10,49ers,Texans,2.482888776798927,44.47028487996236,0.5544377003489674,0.44556229965103217
2017_14_Bears_Bengals,2017,14,2017-12-10,Bears,Bengals,0.8251974362211297,45.321538132950934,0.5563089526366544,0.4436910473633454
2017_14_Colts_Bills,2017,14,2017-12-10,Colts,Bills,2.2562795420121033,44.39455242709342,0.5541118409593833,0.44588815904061646
