game_id,Season,Week,game_date,away_team,home_team,side,closing_odds,model_prob_raw,model_prob_adj,implied_prob,edge_raw,edge,actual_win,profit,books_used,favorite_or_dog,test_edge_threshold,test_odds_cap
2025_7_Panthers_Jets,2025,7,2025-10-19,Panthers,Jets,home,-108.0,0.6070054667170589,0.5718955877225431,0.5192307692307693,0.0877746974862896,0.0526648184917738,0,-1.0,11,favorite,0.03,175
2025_2_Chargers_Raiders,2025,2,2025-09-15,Chargers,Raiders,away,-190.0,0.7426871553903568,0.7076812587514555,0.6551724137931034,0.0875147415972533,0.052508844958352,1,0.5263157894736842,11,favorite,0.03,175
2024_17_Raiders_Saints,2024,17,2024-12-29,Raiders,Saints,home,110.0,0.5634809194358518,0.5285647421377015,0.4761904761904761,0.0872904432453756,0.0523742659472253,0,-1.0,10,underdog,0.03,175
2025_15_Dolphins_Steelers,2025,15,2025-12-15,Dolphins,Steelers,home,-176.0,0.7242222096838158,0.6896057895784053,0.6376811594202898,0.0865410502635259,0.0519246301581155,0,-1.0,11,favorite,0.03,175
2024_15_Chiefs_Browns,2024,15,2024-12-15,Chiefs,Browns,away,-235.0,0.7875664481084823,0.7531368837904625,0.7014925373134329,0.0860739107950494,0.0516443464770296,1,0.425531914893617,10,favorite,0.03,175
2024_4_Bengals_Panthers,2024,4,2024-09-29,Bengals,Panthers,away,-225.0,0.7782571984568636,0.743877395997195,0.6923076923076923,0.0859495061491713,0.0515697036895027,1,0.4444444444444444,10,favorite,0.03,175
2024_9_Commanders_Giants,2024,9,2024-11-03,Commanders,Giants,away,-210.0,0.7631919507267635,0.7288829123715419,0.6774193548387096,0.0857725958880538,0.0514635575328322,1,0.4761904761904761,10,favorite,0.03,175
2024_2_Bears_Texans,2024,2,2024-09-15,Bears,Texans,home,-270.0,0.8148537962524782,0.7808041696433788,0.7297297297297297,0.0851240665227485,0.0510744399136491,1,0.3703703703703703,10,favorite,0.03,175
2024_17_Titans_Jaguars,2024,17,2024-12-29,Titans,Jaguars,home,-113.0,0.615563072411041,0.5815444162165777,0.5305164319248826,0.0850466404861584,0.051027984291695,1,0.8849557522123894,10,favorite,0.03,175
2025_6_Bills_Falcons,2025,6,2025-10-13,Bills,Falcons,away,-205.0,0.7563693537242134,0.7226740712509214,0.6721311475409836,0.0842382061832298,0.0505429237099378,0,-1.0,11,favorite,0.03,175
2024_19_Chargers_Texans,2024,19,2025-01-11,Chargers,Texans,away,-155.0,0.6916926998190818,0.6581528747934098,0.6078431372549019,0.0838495625641798,0.0503097375385078,0,-1.0,10,favorite,0.03,175
2024_14_Bills_Rams,2024,14,2024-12-08,Bills,Rams,away,-190.0,0.7382262556567274,0.7050047189112778,0.6551724137931034,0.0830538418636239,0.0498323051181743,0,-1.0,10,favorite,0.03,175
2025_13_Cardinals_Buccaneers,2025,13,2025-11-30,Cardinals,Buccaneers,home,-188.0,0.7349914021821673,0.7021059524204115,0.6527777777777778,0.0822136244043895,0.0493281746426337,0,-1.0,11,favorite,0.03,175
2024_10_Lions_Texans,2024,10,2024-11-10,Lions,Texans,away,-181.0,0.7261464499226566,0.6933391155051954,0.6441281138790036,0.082018336043653,0.0492110016261918,1,0.5524861878453039,10,favorite,0.03,175
2024_13_Giants_Cowboys,2024,13,2024-11-28,Giants,Cowboys,home,-195.0,0.7427146811312001,0.710035588339737,0.6610169491525424,0.0816977319786577,0.0490186391871946,1,0.5128205128205128,10,favorite,0.03,175
2025_15_Lions_Rams,2025,15,2025-12-14,Lions,Rams,home,-260.0,0.8037097432902484,0.7711147348630378,0.7222222222222222,0.0814875210680261,0.0488925126408156,0,-1.0,11,favorite,0.03,175
2025_8_Buccaneers_Saints,2025,8,2025-10-26,Buccaneers,Saints,away,-210.0,0.7587192228789011,0.7261992756628245,0.6774193548387096,0.0812998680401915,0.0487799208241148,1,0.4761904761904761,11,favorite,0.03,175
2025_9_Colts_Steelers,2025,9,2025-11-02,Colts,Steelers,away,-175.0,0.7176196976536172,0.6851172731376249,0.6363636363636364,0.0812560612899808,0.0487536367739885,0,-1.0,11,favorite,0.03,175
2024_14_Saints_Giants,2024,14,2024-12-08,Saints,Giants,away,-235.0,0.7825989054898373,0.7501563582192755,0.7014925373134329,0.0811063681764044,0.0486638209058426,1,0.425531914893617,10,favorite,0.03,175
2024_19_Vikings_Rams,2024,19,2025-01-13,Vikings,Rams,home,121.5,0.5320959677232474,0.4998444880831584,0.4514672686230248,0.0806286991002225,0.0483772194601335,1,1.215,10,underdog,0.03,175
2024_3_Bears_Colts,2024,3,2024-09-22,Bears,Colts,home,-125.0,0.6361721445906879,0.603925508976635,0.5555555555555556,0.0806165890351323,0.0483699534210794,1,0.8,10,favorite,0.03,175
2025_1_Dolphins_Colts,2025,1,2025-09-07,Dolphins,Colts,home,-118.0,0.621298343363525,0.5892927674860049,0.5412844036697247,0.0800139396938002,0.0480083638162801,1,0.847457627118644,11,favorite,0.03,175
2024_18_Bills_Patriots,2024,18,2025-01-05,Bills,Patriots,away,-190.0,0.7351661510928177,0.703168656172932,0.6551724137931034,0.0799937372997142,0.0479962423798285,0,-1.0,10,favorite,0.03,175
2024_1_Ravens_Chiefs,2024,1,2024-09-05,Ravens,Chiefs,home,-149.0,0.6783147508502079,0.6463462802290003,0.5983935742971888,0.0799211765530191,0.0479527059318115,1,0.6711409395973155,10,favorite,0.03,175
2025_14_Cowboys_Lions,2025,14,2025-12-04,Cowboys,Lions,home,-165.0,0.7023244459437045,0.6704512713398076,0.6226415094339622,0.0796829365097422,0.0478097619058454,0,-1.0,11,favorite,0.03,175
2025_11_Chiefs_Broncos,2025,11,2025-11-16,Chiefs,Broncos,away,-225.0,0.7716950343916685,0.7399400975580781,0.6923076923076923,0.0793873420839762,0.0476324052503858,0,-1.0,11,favorite,0.03,175
2025_15_Chargers_Chiefs,2025,15,2025-12-14,Chargers,Chiefs,home,-285.0,0.8187006314356557,0.7873242749652896,0.7402597402597403,0.0784408911759154,0.0470645347055492,0,-1.0,11,favorite,0.03,175
2024_18_Dolphins_Jets,2024,18,2025-01-05,Dolphins,Jets,away,-105.5,0.5909276984016835,0.559909417094538,0.51338199513382,0.0775457032678634,0.046527421960718,0,-1.0,10,favorite,0.03,175
2025_10_Jaguars_Texans,2025,10,2025-11-09,Jaguars,Texans,home,-110.0,0.6005966203083496,0.5698817817088193,0.5238095238095238,0.0767870964988257,0.0460722578992954,1,0.9090909090909092,11,favorite,0.03,175
2024_9_Rams_Seahawks,2024,9,2024-11-03,Rams,Seahawks,home,105.0,0.5645039721786129,0.53382433452668,0.4878048780487805,0.0766990941298324,0.0460194564778995,0,-1.0,10,underdog,0.03,175
2025_9_Chiefs_Bills,2025,9,2025-11-02,Chiefs,Bills,home,110.0,0.5524076069116294,0.5219207546231681,0.4761904761904761,0.0762171307211532,0.0457302784326919,1,1.1,11,underdog,0.03,175
2024_4_Cowboys_Giants,2024,4,2024-09-26,Cowboys,Giants,away,-250.0,0.7893540209198983,0.7593266982662247,0.7142857142857143,0.0750683066341839,0.0450409839805103,1,0.4,10,favorite,0.03,175
2024_2_Chargers_Panthers,2024,2,2024-09-15,Chargers,Panthers,away,-231.5,0.7731893170385649,0.7432499401477242,0.698340874811463,0.0748484422271018,0.0449090653362611,1,0.4319654427645788,10,favorite,0.03,175
2025_6_Patriots_Saints,2025,6,2025-10-12,Patriots,Saints,away,-185.0,0.7227785495788901,0.6933162525543517,0.6491228070175439,0.0736557425613462,0.0441934455368078,1,0.5405405405405406,11,favorite,0.03,175
2025_1_Bengals_Browns,2025,1,2025-09-07,Bengals,Browns,away,-230.0,0.7704525564108304,0.741059412634377,0.696969696969697,0.0734828594411334,0.04408971566468,1,0.4347826086956521,11,favorite,0.03,175
2025_3_Steelers_Patriots,2025,3,2025-09-21,Steelers,Patriots,home,-102.0,0.5779642689445039,0.5487587593865043,0.504950495049505,0.0730137738949989,0.0438082643369993,0,-1.0,11,favorite,0.03,175
2024_14_Packers_Lions,2024,14,2024-12-05,Packers,Lions,home,-178.0,0.7131665303447001,0.6840150261204891,0.6402877697841727,0.0728787605605274,0.0437272563363164,1,0.5617977528089888,10,favorite,0.03,175
2025_6_Lions_Chiefs,2025,6,2025-10-12,Lions,Chiefs,home,-140.0,0.6561009249039294,0.6269938882756909,0.5833333333333334,0.0727675915705959,0.0436605549423575,1,0.7142857142857143,11,favorite,0.03,175
2025_4_Seahawks_Cardinals,2025,4,2025-09-25,Seahawks,Cardinals,home,107.0,0.5558004318414987,0.5267169740807447,0.4830917874396135,0.0727086444018852,0.0436251866411311,0,-1.0,11,underdog,0.03,175
2024_16_Broncos_Chargers,2024,16,2024-12-19,Broncos,Chargers,home,-147.0,0.6677319663756248,0.6386958599873183,0.5951417004048583,0.0725902659707665,0.04355415958246,1,0.6802721088435374,10,favorite,0.03,175
2025_6_Bears_Commanders,2025,6,2025-10-13,Bears,Commanders,home,-250.0,0.7856467070627259,0.7571023099519212,0.7142857142857143,0.0713609927770115,0.0428165956662068,0,-1.0,11,favorite,0.03,175
2024_1_Steelers_Falcons,2024,1,2024-09-08,Steelers,Falcons,away,170.0,0.4409860875554831,0.4127398006814379,0.3703703703703703,0.0706157171851127,0.0423694303110676,1,1.7,10,underdog,0.03,175
2025_2_Seahawks_Steelers,2025,2,2025-09-14,Seahawks,Steelers,away,154.0,0.4632892087537288,0.4354538402128672,0.3937007874015748,0.0695884213521539,0.0417530528112924,1,1.54,11,underdog,0.03,175
2024_7_Bengals_Browns,2024,7,2024-10-20,Bengals,Browns,away,-250.0,0.783773866384189,0.7559786055447991,0.7142857142857143,0.0694881520984747,0.0416928912590848,1,0.4,10,favorite,0.03,175
2024_5_Ravens_Bengals,2024,5,2024-10-06,Ravens,Bengals,away,-137.0,0.6475192960948829,0.6197352063489129,0.5780590717299579,0.069460224364925,0.041676134618955,1,0.7299270072992701,10,favorite,0.03,175
2024_5_Dolphins_Patriots,2024,5,2024-10-06,Dolphins,Patriots,home,105.0,0.5572016207768126,0.5294429236855998,0.4878048780487805,0.069396742728032,0.0416380456368192,0,-1.0,10,underdog,0.03,175
2024_1_Broncos_Seahawks,2024,1,2024-09-08,Broncos,Seahawks,home,-279.0,0.8052995912582402,0.7776388576573188,0.7361477572559367,0.0691518340023035,0.041491100401382,1,0.3584229390681003,10,favorite,0.03,175
2024_21_Bills_Chiefs,2024,21,2025-01-26,Bills,Chiefs,home,-130.0,0.6331492419935807,0.6059765017178875,0.5652173913043478,0.0679318506892329,0.0407591104135397,1,0.7692307692307693,10,favorite,0.03,175
2024_6_Jaguars_Bears,2024,6,2024-10-13,Jaguars,Bears,home,-117.0,0.6070912012680633,0.5799229235258149,0.5391705069124424,0.0679206943556208,0.0407524166133724,1,0.8547008547008547,10,favorite,0.03,175
2025_17_Buccaneers_Dolphins,2025,17,2025-12-28,Buccaneers,Dolphins,away,-240.0,0.7731778585726045,0.7462596563200332,0.7058823529411765,0.0672955056314279,0.0403773033788567,0,-1.0,11,favorite,0.03,175
2024_3_Ravens_Cowboys,2024,3,2024-09-22,Ravens,Cowboys,home,100.5,0.5649582927113105,0.5384762225095794,0.4987531172069825,0.0662051755043279,0.0397231053025968,0,-1.0,10,underdog,0.03,175
2024_11_Bengals_Chargers,2024,11,2024-11-17,Bengals,Chargers,home,-122.5,0.6167146509045135,0.5902535096438317,0.550561797752809,0.0661528531517045,0.0396917118910227,1,0.8163265306122449,10,favorite,0.03,175
2024_17_Packers_Vikings,2024,17,2024-12-29,Packers,Vikings,home,-115.0,0.6001922526754118,0.57406883997734,0.5348837209302325,0.0653085317451792,0.0391851190471075,1,0.8695652173913043,9,favorite,0.03,175
2024_17_Lions_49ers,2024,17,2024-12-30,Lions,49ers,away,-200.0,0.7317381431131829,0.7057095525345763,0.6666666666666666,0.0650714764465162,0.0390428858679097,1,0.5,10,favorite,0.03,175
2025_16_Buccaneers_Panthers,2025,16,2025-12-21,Buccaneers,Panthers,away,-155.0,0.672828919084266,0.6468346063525203,0.6078431372549019,0.0649857818293641,0.0389914690976184,0,-1.0,11,favorite,0.03,175
2024_7_Ravens_Buccaneers,2024,7,2024-10-21,Ravens,Buccaneers,away,-195.0,0.7259358519567987,0.6999682908350962,0.6610169491525424,0.0649189028042562,0.0389513416825537,1,0.5128205128205128,10,favorite,0.03,175
2024_8_Giants_Steelers,2024,8,2024-10-28,Giants,Steelers,home,-275.0,0.7980539922817611,0.77216572870239,0.7333333333333333,0.0647206589484278,0.0388323953690566,1,0.3636363636363636,10,favorite,0.03,175
2024_12_Buccaneers_Giants,2024,12,2024-11-24,Buccaneers,Giants,away,-280.0,0.8008233673833132,0.7752308625352511,0.7368421052631579,0.0639812621201553,0.0383887572720932,1,0.3571428571428571,10,favorite,0.03,175
2025_16_49ers_Colts,2025,16,2025-12-22,49ers,Colts,away,-250.0,0.7775558205036651,0.7522477780164848,0.7142857142857143,0.0632701062179508,0.0379620637307704,0,-1.0,11,favorite,0.03,175
2025_11_Chargers_Jaguars,2025,11,2025-11-16,Chargers,Jaguars,away,-150.0,0.6626639700607989,0.6375983820364793,0.6,0.0626639700607989,0.0375983820364793,0,-1.0,11,favorite,0.03,175
2024_8_Bears_Commanders,2024,8,2024-10-27,Bears,Commanders,home,-117.0,0.6014553407377845,0.5765414072076477,0.5391705069124424,0.0622848338253421,0.0373709002952052,1,0.8547008547008547,10,favorite,0.03,175
2025_10_Ravens_Vikings,2025,10,2025-11-09,Ravens,Vikings,away,-230.0,0.7591862697550159,0.7342996406408884,0.696969696969697,0.0622165727853188,0.0373299436711913,1,0.4347826086956521,11,favorite,0.03,175
2025_7_Saints_Bears,2025,7,2025-10-19,Saints,Bears,home,-220.0,0.7496141966826768,0.7247685180096062,0.6875,0.0621141966826768,0.0372685180096061,1,0.4545454545454545,11,favorite,0.03,175
2024_2_49ers_Vikings,2024,2,2024-09-15,49ers,Vikings,away,-225.0,0.7538670308843682,0.7292432954536978,0.6923076923076923,0.0615593385766759,0.0369356031460055,0,-1.0,10,favorite,0.03,175
2025_11_Bears_Vikings,2025,11,2025-11-16,Bears,Vikings,home,-150.0,0.6605622317509381,0.6363373390505629,0.6,0.0605622317509381,0.0363373390505629,0,-1.0,11,favorite,0.03,175
2025_2_Rams_Titans,2025,2,2025-09-14,Rams,Titans,away,-250.0,0.7748011609369019,0.7505949822764268,0.7142857142857143,0.0605154466511875,0.0363092679907125,1,0.4,11,favorite,0.03,175
2025_16_Vikings_Giants,2025,16,2025-12-21,Vikings,Giants,away,-148.0,0.6570203390111335,0.632921880826035,0.5967741935483871,0.0602461454627464,0.0361476872776478,0,-1.0,11,favorite,0.03,175
2024_11_Packers_Bears,2024,11,2024-11-17,Packers,Bears,away,-256.5,0.7790930942073855,0.7552538929900694,0.7194950911640954,0.0595980030432901,0.035758801825974,1,0.3898635477582846,10,favorite,0.03,175
2025_13_Falcons_Jets,2025,13,2025-11-30,Falcons,Jets,home,143.0,0.4709538515468776,0.4471813644260689,0.411522633744856,0.0594312178020215,0.0356587306812129,0,-1.0,11,underdog,0.03,175
2025_16_Jets_Saints,2025,16,2025-12-21,Jets,Saints,home,-290.0,0.8028238382349012,0.7791302003768381,0.7435897435897436,0.0592340946451576,0.0355404567870945,0,-1.0,11,favorite,0.03,175
2024_9_Dolphins_Bills,2024,9,2024-11-03,Dolphins,Bills,home,-275.0,0.7925413121002094,0.7688581205934589,0.7333333333333333,0.0592079787668761,0.0355247872601256,1,0.3636363636363636,10,favorite,0.03,175
2025_14_Bengals_Bills,2025,14,2025-12-07,Bengals,Bills,home,-275.0,0.7922835153344288,0.7687034425339906,0.7333333333333333,0.0589501820010954,0.0353701092006573,0,-1.0,11,favorite,0.03,175
2024_11_Colts_Jets,2024,11,2024-11-17,Colts,Jets,home,-200.0,0.7255116012401066,0.7019736274107307,0.6666666666666666,0.0588449345734399,0.035306960744064,0,-1.0,10,favorite,0.03,175
2025_12_Bills_Texans,2025,12,2025-11-20,Bills,Texans,away,-270.0,0.7884967751795724,0.7649899569996353,0.7297297297297297,0.0587670454498426,0.0352602272699056,0,-1.0,11,favorite,0.03,175
2025_11_Bengals_Steelers,2025,11,2025-11-16,Bengals,Steelers,home,-245.0,0.7686721763541978,0.7452612768270115,0.7101449275362319,0.0585272488179658,0.0351163492907795,1,0.4081632653061224,11,favorite,0.03,175
2024_1_Texans_Colts,2024,1,2024-09-08,Texans,Colts,away,-160.0,0.6735883489927855,0.6503068555495175,0.6153846153846154,0.0582037336081701,0.034922240164902,1,0.625,10,favorite,0.03,175
2025_12_Jaguars_Cardinals,2025,12,2025-11-23,Jaguars,Cardinals,away,-135.0,0.6318386001296727,0.6088903941203568,0.574468085106383,0.0573705150232897,0.0344223090139738,0,-1.0,11,favorite,0.03,175
2025_11_Panthers_Falcons,2025,11,2025-11-16,Panthers,Falcons,home,-210.0,0.734156353215839,0.7114615538649873,0.6774193548387096,0.0567369983771294,0.0340421990262777,0,-1.0,11,favorite,0.03,175
2025_4_Bears_Raiders,2025,4,2025-09-28,Bears,Raiders,home,-129.0,0.6193705202673789,0.5969498230774579,0.5633187772925764,0.0560517429748025,0.0336310457848815,0,-1.0,11,favorite,0.03,175
2025_15_Panthers_Saints,2025,15,2025-12-14,Panthers,Saints,away,-146.0,0.6494132284403427,0.6270463110479454,0.5934959349593496,0.055917293480993,0.0335503760885957,0,-1.0,11,favorite,0.03,175
2025_3_Cardinals_49ers,2025,3,2025-09-21,Cardinals,49ers,home,-125.0,0.6110919470536719,0.5888773904544253,0.5555555555555556,0.0555363914981162,0.0333218348988697,1,0.8,11,favorite,0.03,175
2024_4_Commanders_Cardinals,2024,4,2024-09-29,Commanders,Cardinals,home,-179.0,0.6959777295906868,0.6742174621271719,0.6415770609318996,0.0544006686587872,0.0326404011952723,0,-1.0,10,favorite,0.03,175
2024_17_Broncos_Bengals,2024,17,2024-12-28,Broncos,Bengals,home,-181.0,0.6984857529160694,0.6767426973012431,0.6441281138790036,0.0543576390370658,0.0326145834222395,1,0.5524861878453039,10,favorite,0.03,175
2024_1_Cardinals_Bills,2024,1,2024-09-08,Cardinals,Bills,home,-305.0,0.8074368577710694,0.7856966825638763,0.7530864197530864,0.054350438017983,0.0326102628107898,1,0.3278688524590163,10,favorite,0.03,175
2025_1_49ers_Seahawks,2025,1,2025-09-07,49ers,Seahawks,away,-128.0,0.6137586604054691,0.5928165997520534,0.5614035087719298,0.0523551516335393,0.0314130909801235,1,0.78125,11,favorite,0.03,175
2024_2_Falcons_Eagles,2024,2,2024-09-16,Falcons,Eagles,home,-250.0,0.7662727923193469,0.7454779611058939,0.7142857142857143,0.0519870780336325,0.0311922468201796,0,-1.0,10,favorite,0.03,175
2025_16_Patriots_Ravens,2025,16,2025-12-21,Patriots,Ravens,away,152.0,0.4486612903433315,0.4279269329361576,0.3968253968253968,0.0518358935179347,0.0311015361107608,0,-1.0,11,underdog,0.03,175
2025_5_Dolphins_Panthers,2025,5,2025-10-05,Dolphins,Panthers,home,100.0,0.55134688512373,0.530808131074238,0.5,0.0513468851237299,0.0308081310742379,1,1.0,11,underdog,0.03,175
2024_10_Bengals_Ravens,2024,10,2024-11-07,Bengals,Ravens,home,-267.5,0.7789242681226787,0.7585110234586412,0.7278911564625851,0.0510331116600936,0.0306198669960561,1,0.3738317757009345,10,favorite,0.03,175
2025_2_Bears_Lions,2025,2,2025-09-14,Bears,Lions,home,-280.0,0.786975489219075,0.7669221356367082,0.7368421052631579,0.0501333839559171,0.0300800303735503,1,0.3571428571428571,11,favorite,0.03,175
2024_2_Colts_Packers,2024,2,2024-09-15,Colts,Packers,home,119.0,0.8028846918701225,0.6643792169485574,0.45662100456621,0.3462636873039124,0.2077582123823473,1,1.19,10,underdog,0.03,200
2025_5_Texans_Ravens,2025,5,2025-10-05,Texans,Ravens,home,115.0,0.7595494324466165,0.6417761710958769,0.4651162790697674,0.2944331533768491,0.1766598920261095,0,-1.0,11,underdog,0.03,200
2024_3_Eagles_Saints,2024,3,2024-09-22,Eagles,Saints,away,120.0,0.7357356762256105,0.6232595875535482,0.4545454545454545,0.281190221680156,0.1687141330080936,1,1.2,10,underdog,0.03,200
2025_4_Commanders_Falcons,2025,4,2025-09-28,Commanders,Falcons,away,125.0,0.6558258227741827,0.5712732714422873,0.4444444444444444,0.2113813783297382,0.1268288269978429,0,-1.0,11,underdog,0.03,200
2025_7_Falcons_49ers,2025,7,2025-10-19,Falcons,49ers,home,-120.0,0.7508515006187405,0.6686927185530624,0.5454545454545454,0.2053969551641951,0.123238173098517,1,0.8333333333333334,11,favorite,0.03,200
2025_2_Falcons_Vikings,2025,2,2025-09-14,Falcons,Vikings,home,-165.0,0.8273624993430936,0.745474103379441,0.6226415094339622,0.2047209899091313,0.1228325939454787,0,-1.0,11,favorite,0.03,200
2024_14_Bears_49ers,2024,14,2024-12-08,Bears,49ers,home,-165.5,0.8262663830548392,0.7451006961229223,0.623352165725047,0.2029142173297922,0.1217485303978752,1,0.6042296072507553,10,favorite,0.03,200
2025_7_Eagles_Vikings,2025,7,2025-10-19,Eagles,Vikings,away,-135.0,0.761968984561805,0.6869686247796362,0.574468085106383,0.1875008994554219,0.1125005396732531,1,0.7407407407407407,11,favorite,0.03,200
2024_12_Ravens_Chargers,2024,12,2024-11-25,Ravens,Chargers,away,-149.0,0.7818808794450104,0.7084859573858817,0.5983935742971888,0.1834873051478216,0.1100923830886929,1,0.6711409395973155,10,favorite,0.03,200
2025_9_Jaguars_Raiders,2025,9,2025-11-02,Jaguars,Raiders,away,-140.0,0.766230191500313,0.6930714482335212,0.5833333333333334,0.1828968581669796,0.1097381149001878,1,0.7142857142857143,11,favorite,0.03,200
2025_16_Bengals_Dolphins,2025,16,2025-12-21,Bengals,Dolphins,home,168.0,0.5551756938202952,0.4823591476354607,0.373134328358209,0.1820413654620862,0.1092248192772517,0,-1.0,11,underdog,0.03,200
2024_11_Browns_Saints,2024,11,2024-11-17,Browns,Saints,home,105.0,0.6685876459720749,0.596274538802757,0.4878048780487805,0.1807827679232944,0.1084696607539765,1,1.05,10,underdog,0.03,200
2024_18_Bengals_Steelers,2024,18,2025-01-04,Bengals,Steelers,away,-140.0,0.7629276409307634,0.6910899178917914,0.5833333333333334,0.17959430759743,0.107756584558458,1,0.7142857142857143,10,favorite,0.03,200
2025_9_49ers_Giants,2025,9,2025-11-02,49ers,Giants,away,-145.0,0.7697164627581828,0.6985645715324607,0.5918367346938775,0.1778797280643053,0.1067278368385831,1,0.6896551724137931,11,favorite,0.03,200
2025_14_Eagles_Chargers,2025,14,2025-12-08,Eagles,Chargers,away,-136.0,0.7539176599401425,0.6828590705403567,0.576271186440678,0.1776464734994645,0.1065878840996786,0,-1.0,11,favorite,0.03,200
2024_6_Buccaneers_Saints,2024,6,2024-10-13,Buccaneers,Saints,home,158.0,0.5646424759657754,0.4938242452693877,0.3875968992248062,0.1770455767409692,0.1062273460445815,0,-1.0,10,underdog,0.03,200
2025_4_Colts_Rams,2025,4,2025-09-28,Colts,Rams,home,-190.0,0.8308895873549909,0.7606027179302359,0.6551724137931034,0.1757171735618874,0.1054303041371325,1,0.5263157894736842,11,favorite,0.03,200
2024_18_Texans_Titans,2024,18,2025-01-05,Texans,Titans,home,-130.0,0.7404692050575741,0.6703684795562835,0.5652173913043478,0.1752518137532263,0.1051510882519357,0,-1.0,10,favorite,0.03,200
2024_17_Falcons_Commanders,2024,17,2024-12-29,Falcons,Commanders,home,-185.0,0.8227725173671436,0.7533126332273037,0.6491228070175439,0.1736497103495997,0.1041898262097598,1,0.5405405405405406,10,favorite,0.03,200
2024_17_Chiefs_Steelers,2024,17,2024-12-25,Chiefs,Steelers,away,-143.5,0.7573870686626517,0.690161193969665,0.5893223819301848,0.1680646867324668,0.1008388120394802,1,0.6968641114982579,10,favorite,0.03,200
2024_7_Broncos_Saints,2024,7,2024-10-17,Broncos,Saints,home,127.0,0.6036596839146522,0.5384072640932847,0.4405286343612334,0.1631310495534187,0.0978786297320511,0,-1.0,10,underdog,0.03,200
2025_12_Eagles_Cowboys,2025,12,2025-11-23,Eagles,Cowboys,away,-162.0,0.7804389909225206,0.7155916388283214,0.6183206106870229,0.1621183802354976,0.0972710281412985,0,-1.0,11,favorite,0.03,200
2024_7_Eagles_Giants,2024,7,2024-10-20,Eagles,Giants,away,-163.5,0.7798996208384377,0.716137115956573,0.6204933586337761,0.1594062622046616,0.0956437573227969,1,0.6116207951070336,10,favorite,0.03,200
2024_18_Giants_Eagles,2024,18,2025-01-05,Giants,Eagles,home,-140.0,0.7426960798175002,0.6789509812238335,0.5833333333333334,0.1593627464841668,0.0956176478905,1,0.7142857142857143,10,favorite,0.03,200
2024_1_Panthers_Saints,2024,1,2024-09-08,Panthers,Saints,home,-191.0,0.8145467460170586,0.7512710029366956,0.6563573883161512,0.1581893577009073,0.0949136146205443,1,0.5235602094240838,10,favorite,0.03,200
2024_8_Bills_Seahawks,2024,8,2024-10-27,Bills,Seahawks,away,-160.0,0.7732615791658232,0.7101107936533401,0.6153846153846154,0.1578769637812077,0.0947261782687246,1,0.625,10,favorite,0.03,200
2025_2_Broncos_Colts,2025,2,2025-09-14,Broncos,Colts,away,-120.0,0.7026161686291715,0.6397515193593211,0.5454545454545454,0.1571616231746261,0.0942969739047756,0,-1.0,11,favorite,0.03,200
2025_2_Eagles_Chiefs,2025,2,2025-09-14,Eagles,Chiefs,home,100.0,0.6537566133174851,0.592253967990491,0.5,0.1537566133174851,0.092253967990491,0,-1.0,11,underdog,0.03,200
2025_3_Rams_Eagles,2025,3,2025-09-21,Rams,Eagles,home,-198.0,0.8181683199543682,0.7566728040531578,0.6644295302013423,0.1537387897530259,0.0922432738518155,1,0.5050505050505051,11,favorite,0.03,200
2024_10_Jets_Cardinals,2024,10,2024-11-10,Jets,Cardinals,home,108.5,0.633101468548558,0.5717074039109094,0.4796163069544364,0.1534851615941215,0.0920910969564728,1,1.085,10,underdog,0.03,200
2025_4_Panthers_Patriots,2025,4,2025-09-28,Panthers,Patriots,home,-245.0,0.8625309753151983,0.8015765562036117,0.7101449275362319,0.1523860477789663,0.0914316286673797,1,0.4081632653061224,11,favorite,0.03,200
2024_15_Packers_Seahawks,2024,15,2024-12-15,Packers,Seahawks,away,-143.5,0.7409840966386406,0.6803194107552584,0.5893223819301848,0.1516617147084558,0.0909970288250735,1,0.6968641114982579,10,favorite,0.03,200
2024_18_Jaguars_Colts,2024,18,2025-01-05,Jaguars,Colts,home,-190.0,0.805451080199592,0.7453396136369965,0.6551724137931034,0.1502786664064885,0.0901671998438931,1,0.5263157894736842,10,favorite,0.03,200
2025_6_Cowboys_Panthers,2025,6,2025-10-12,Cowboys,Panthers,away,-160.0,0.7654815233511681,0.705442760164547,0.6153846153846154,0.1500969079665527,0.0900581447799315,0,-1.0,11,favorite,0.03,200
2024_6_Bills_Jets,2024,6,2024-10-14,Bills,Jets,away,-119.0,0.6907473106951285,0.6317999845905931,0.54337899543379,0.1473683152613385,0.088420989156803,1,0.8403361344537815,10,favorite,0.03,200
2025_4_Jaguars_49ers,2025,4,2025-09-28,Jaguars,49ers,home,-175.0,0.7831284253881514,0.7244225097783454,0.6363636363636364,0.146764789024515,0.088058873414709,0,-1.0,11,favorite,0.03,200
2025_7_Commanders_Cowboys,2025,7,2025-10-19,Commanders,Cowboys,away,105.0,0.633674550881302,0.5753266817482934,0.4878048780487805,0.1458696728325215,0.0875218036995129,0,-1.0,11,underdog,0.03,200
2024_7_Jets_Steelers,2024,7,2024-10-20,Jets,Steelers,home,119.0,0.6021694565915459,0.5439500757814115,0.45662100456621,0.1455484520253358,0.0873290712152015,1,1.19,10,underdog,0.03,200
