game_id,Season,Week,game_date,game_date_str,AwayTeam,HomeTeam,season_type,week_sort,team,total_plays,offensive_plays,pass_plays,rush_plays,sacks,punts,field_goal_plays,turnovers,penalties,first_downs,touchdowns,scoring_plays,scoring_drives,red_zone_plays,explosive_passes,explosive_runs,drive_count,pass_rate,rush_rate,explosive_play_rate,scoring_drive_rate,home_or_away
2017_2017-10-15_chargers_at_raiders,2017,Week 6,2017-10-15,2017-10-15,Chargers,Raiders,regular,6.0,Raiders,73,57,35,22,1,4,1,2,8,0,2,4,1,0,0,2,5,0.6140350877192983,0.38596491228070173,0.03508771929824561,0.2,home
2017_2017-10-15_dolphins_at_falcons,2017,Week 6,2017-10-15,2017-10-15,Dolphins,Falcons,regular,6.0,Dolphins,82,67,36,31,0,2,2,2,7,0,2,6,1,0,1,4,6,0.5373134328358209,0.4626865671641791,0.07462686567164178,0.16666666666666666,away
2017_2017-10-15_dolphins_at_falcons,2017,Week 6,2017-10-15,2017-10-15,Dolphins,Falcons,regular,6.0,Falcons,72,57,39,18,3,3,2,1,4,0,2,5,1,0,1,3,6,0.6842105263157895,0.3157894736842105,0.07017543859649122,0.16666666666666666,home
2017_2017-10-15_giants_at_broncos,2017,Week 6,2017-10-15,2017-10-15,Giants,Broncos,regular,6.0,Broncos,98,80,62,18,4,3,3,4,7,0,2,4,1,0,8,0,7,0.775,0.225,0.1,0.14285714285714285,home
2017_2017-10-15_giants_at_broncos,2017,Week 6,2017-10-15,2017-10-15,Giants,Broncos,regular,6.0,Giants,74,54,22,32,3,6,4,1,5,0,1,5,1,0,2,4,6,0.4074074074074074,0.5925925925925926,0.1111111111111111,0.16666666666666666,away
2017_2017-10-15_lions_at_saints,2017,Week 6,2017-10-15,2017-10-15,Lions,Saints,regular,6.0,Lions,102,81,62,19,5,5,2,5,10,0,6,10,1,0,3,1,9,0.7654320987654321,0.2345679012345679,0.04938271604938271,0.1111111111111111,away
2017_2017-10-15_lions_at_saints,2017,Week 6,2017-10-15,2017-10-15,Lions,Saints,regular,6.0,Saints,100,70,32,38,0,6,1,3,11,0,6,11,1,0,3,5,8,0.45714285714285713,0.5428571428571428,0.11428571428571428,0.125,home
2017_2017-10-15_packers_at_vikings,2017,Week 6,2017-10-15,2017-10-15,Packers,Vikings,regular,6.0,Packers,83,66,42,24,4,6,1,3,3,0,2,3,1,0,1,0,7,0.6363636363636364,0.36363636363636365,0.015151515151515152,0.14285714285714285,away
2017_2017-10-15_packers_at_vikings,2017,Week 6,2017-10-15,2017-10-15,Packers,Vikings,regular,6.0,Vikings,96,76,44,32,0,4,3,2,12,0,2,7,1,0,4,5,7,0.5789473684210527,0.42105263157894735,0.11842105263157894,0.14285714285714285,home
2017_2017-10-15_patriots_at_jets,2017,Week 6,2017-10-15,2017-10-15,Patriots,Jets,regular,6.0,Jets,95,76,52,24,4,4,1,3,3,0,3,5,1,0,4,2,9,0.6842105263157895,0.3157894736842105,0.07894736842105263,0.1111111111111111,home
2017_2017-10-15_patriots_at_jets,2017,Week 6,2017-10-15,2017-10-15,Patriots,Jets,regular,6.0,Patriots,83,68,42,26,0,4,2,2,9,0,3,7,1,0,4,2,9,0.6176470588235294,0.38235294117647056,0.08823529411764706,0.1111111111111111,away
2017_2017-10-15_rams_at_jaguars,2017,Week 6,2017-10-15,2017-10-15,Rams,Jaguars,regular,6.0,Jaguars,91,67,41,26,5,8,3,1,7,0,3,6,1,0,4,4,8,0.6119402985074627,0.3880597014925373,0.11940298507462686,0.125,home
2017_2017-10-15_rams_at_jaguars,2017,Week 6,2017-10-15,2017-10-15,Rams,Jaguars,regular,6.0,Rams,79,57,24,33,3,7,2,1,3,0,2,6,1,0,2,2,8,0.42105263157894735,0.5789473684210527,0.07017543859649122,0.125,away
2017_2017-10-15_steelers_at_chiefs,2017,Week 6,2017-10-15,2017-10-15,Steelers,Chiefs,regular,6.0,Chiefs,71,54,39,15,3,4,2,0,6,0,1,4,1,0,3,0,7,0.7222222222222222,0.2777777777777778,0.05555555555555555,0.14285714285714285,home
2017_2017-10-15_steelers_at_chiefs,2017,Week 6,2017-10-15,2017-10-15,Steelers,Chiefs,regular,6.0,Steelers,78,63,27,36,1,5,1,1,5,0,2,5,1,0,4,8,7,0.42857142857142855,0.5714285714285714,0.19047619047619047,0.14285714285714285,away
2017_2017-10-16_colts_at_titans,2017,Week 6,2017-10-16,2017-10-16,Colts,Titans,regular,6.0,Colts,76,58,39,19,1,3,3,1,5,0,1,5,1,0,1,3,6,0.6724137931034483,0.3275862068965517,0.06896551724137931,0.16666666666666666,away
2017_2017-10-16_colts_at_titans,2017,Week 6,2017-10-16,2017-10-16,Colts,Titans,regular,6.0,Titans,89,69,36,33,2,1,5,1,5,0,4,12,1,0,4,0,6,0.5217391304347826,0.4782608695652174,0.057971014492753624,0.16666666666666666,home
2017_2017-10-19_chiefs_at_raiders,2017,Week 7,2017-10-19,2017-10-19,Chiefs,Raiders,regular,7.0,Chiefs,73,58,35,23,1,3,3,0,4,0,3,9,1,0,2,1,5,0.603448275862069,0.39655172413793105,0.05172413793103448,0.2,away
2017_2017-10-19_chiefs_at_raiders,2017,Week 7,2017-10-19,2017-10-19,Chiefs,Raiders,regular,7.0,Raiders,110,86,63,23,2,3,3,0,12,0,6,9,1,0,5,4,6,0.7325581395348837,0.26744186046511625,0.10465116279069768,0.16666666666666666,home
2017_2017-10-22_bengals_at_steelers,2017,Week 7,2017-10-22,2017-10-22,Bengals,Steelers,regular,7.0,Bengals,68,51,34,17,4,5,0,2,1,0,2,4,1,0,1,2,7,0.6666666666666666,0.3333333333333333,0.058823529411764705,0.14285714285714285,away
2017_2017-10-22_bengals_at_steelers,2017,Week 7,2017-10-22,2017-10-22,Bengals,Steelers,regular,7.0,Steelers,89,67,25,42,0,2,5,0,5,1,2,9,1,0,5,4,6,0.373134328358209,0.6268656716417911,0.13432835820895522,0.16666666666666666,home
2017_2017-10-22_broncos_at_chargers,2017,Week 7,2017-10-22,2017-10-22,Broncos,Chargers,regular,7.0,Broncos,80,64,44,20,6,7,0,3,6,0,1,1,0,0,0,1,7,0.6875,0.3125,0.015625,0.0,away
2017_2017-10-22_broncos_at_chargers,2017,Week 7,2017-10-22,2017-10-22,Broncos,Chargers,regular,7.0,Chargers,80,57,31,26,3,8,0,0,13,0,2,4,1,0,1,4,8,0.543859649122807,0.45614035087719296,0.08771929824561403,0.125,home
2017_2017-10-22_buccaneers_at_bills,2017,Week 7,2017-10-22,2017-10-22,Buccaneers,Bills,regular,7.0,Bills,92,68,35,33,1,2,4,1,5,0,3,9,1,0,5,6,5,0.5147058823529411,0.4852941176470588,0.16176470588235295,0.2,home
2017_2017-10-22_buccaneers_at_bills,2017,Week 7,2017-10-22,2017-10-22,Buccaneers,Bills,regular,7.0,Buccaneers,90,72,46,26,1,2,2,4,5,0,3,8,1,0,4,2,6,0.6388888888888888,0.3611111111111111,0.08333333333333333,0.16666666666666666,away
2017_2017-10-22_cardinals_at_rams,2017,Week 7,2017-10-22,2017-10-22,Cardinals,Rams,regular,7.0,Cardinals,67,50,37,13,3,6,1,2,8,0,0,0,0,0,3,0,6,0.74,0.26,0.06,0.0,away
2017_2017-10-22_cardinals_at_rams,2017,Week 7,2017-10-22,2017-10-22,Cardinals,Rams,regular,7.0,Rams,99,78,39,39,1,2,4,1,11,0,3,10,1,0,1,7,7,0.5,0.5,0.10256410256410256,0.14285714285714285,home
2017_2017-10-22_cowboys_at_49ers,2017,Week 7,2017-10-22,2017-10-22,Cowboys,49ers,regular,7.0,49ers,81,66,44,22,5,4,1,3,3,0,1,3,1,0,1,5,6,0.6666666666666666,0.3333333333333333,0.09090909090909091,0.16666666666666666,home
2017_2017-10-22_cowboys_at_49ers,2017,Week 7,2017-10-22,2017-10-22,Cowboys,49ers,regular,7.0,Cowboys,91,75,32,43,0,2,0,1,7,0,6,10,1,0,2,8,6,0.4266666666666667,0.5733333333333334,0.13333333333333333,0.16666666666666666,away
2017_2017-10-22_falcons_at_patriots,2017,Week 7,2017-10-22,2017-10-22,Falcons,Patriots,regular,7.0,Falcons,71,56,34,22,1,2,2,0,3,0,1,2,1,0,1,5,5,0.6071428571428571,0.39285714285714285,0.10714285714285714,0.2,away
2017_2017-10-22_falcons_at_patriots,2017,Week 7,2017-10-22,2017-10-22,Falcons,Patriots,regular,7.0,Patriots,94,73,34,39,2,2,3,1,12,0,2,7,1,0,4,3,5,0.4657534246575342,0.5342465753424658,0.0958904109589041,0.2,home
2017_2017-10-22_jaguars_at_colts,2017,Week 7,2017-10-22,2017-10-22,Jaguars,Colts,regular,7.0,Colts,84,67,47,20,10,7,0,0,4,0,0,0,0,0,2,3,7,0.7014925373134329,0.29850746268656714,0.07462686567164178,0.0,home
2017_2017-10-22_jaguars_at_colts,2017,Week 7,2017-10-22,2017-10-22,Jaguars,Colts,regular,7.0,Jaguars,79,66,29,37,1,2,2,3,7,0,4,8,1,0,6,5,7,0.4393939393939394,0.5606060606060606,0.16666666666666666,0.14285714285714285,away
2017_2017-10-22_jets_at_dolphins,2017,Week 7,2017-10-22,2017-10-22,Jets,Dolphins,regular,7.0,Dolphins,99,72,46,26,4,6,1,2,12,0,5,9,1,0,7,2,7,0.6388888888888888,0.3611111111111111,0.125,0.14285714285714285,home
2017_2017-10-22_jets_at_dolphins,2017,Week 7,2017-10-22,2017-10-22,Jets,Dolphins,regular,7.0,Jets,76,56,31,25,3,7,0,3,11,0,4,8,1,0,3,3,8,0.5535714285714286,0.44642857142857145,0.10714285714285714,0.125,away
2017_2017-10-22_panthers_at_bears,2017,Week 7,2017-10-22,2017-10-22,Panthers,Bears,regular,7.0,Bears,54,38,12,26,4,6,2,0,5,0,1,1,1,0,2,1,6,0.3157894736842105,0.6842105263157895,0.07894736842105263,0.16666666666666666,home
2017_2017-10-22_panthers_at_bears,2017,Week 7,2017-10-22,2017-10-22,Panthers,Bears,regular,7.0,Panthers,85,71,42,29,6,5,1,2,5,0,2,3,1,0,4,4,6,0.5915492957746479,0.4084507042253521,0.11267605633802817,0.16666666666666666,away
2017_2017-10-22_ravens_at_vikings,2017,Week 7,2017-10-22,2017-10-22,Ravens,Vikings,regular,7.0,Ravens,90,65,45,20,5,6,3,0,5,0,1,5,1,0,3,1,6,0.6923076923076923,0.3076923076923077,0.06153846153846154,0.16666666666666666,away
2017_2017-10-22_ravens_at_vikings,2017,Week 7,2017-10-22,2017-10-22,Ravens,Vikings,regular,7.0,Vikings,84,66,33,33,0,2,6,1,3,0,1,7,1,0,1,1,5,0.5,0.5,0.030303030303030304,0.2,home
2017_2017-10-22_saints_at_packers,2017,Week 7,2017-10-22,2017-10-22,Saints,Packers,regular,7.0,Packers,74,54,31,23,1,5,2,2,12,0,2,5,1,0,2,3,6,0.5740740740740741,0.42592592592592593,0.09259259259259259,0.16666666666666666,home
2017_2017-10-22_saints_at_packers,2017,Week 7,2017-10-22,2017-10-22,Saints,Packers,regular,7.0,Saints,94,75,39,36,1,2,2,2,5,0,3,7,1,0,5,3,7,0.52,0.48,0.10666666666666667,0.14285714285714285,away
2017_2017-10-22_seahawks_at_giants,2017,Week 7,2017-10-22,2017-10-22,Seahawks,Giants,regular,7.0,Giants,78,59,42,17,1,7,1,1,10,0,1,2,1,0,1,3,8,0.711864406779661,0.288135593220339,0.06779661016949153,0.125,home
2017_2017-10-22_seahawks_at_giants,2017,Week 7,2017-10-22,2017-10-22,Seahawks,Giants,regular,7.0,Seahawks,95,74,44,30,1,5,1,1,11,0,4,7,1,0,4,2,8,0.5945945945945946,0.40540540540540543,0.08108108108108109,0.125,away
2017_2017-10-22_titans_at_browns,2017,Week 7,2017-10-22,2017-10-22,Titans,Browns,regular,7.0,Browns,89,72,45,27,2,4,3,3,9,0,0,3,1,0,2,1,7,0.625,0.375,0.041666666666666664,0.14285714285714285,home
2017_2017-10-22_titans_at_browns,2017,Week 7,2017-10-22,2017-10-22,Titans,Browns,regular,7.0,Titans,90,72,37,35,2,4,5,1,9,0,0,4,1,0,1,1,7,0.5138888888888888,0.4861111111111111,0.027777777777777776,0.14285714285714285,away
2017_2017-10-23_redskins_at_eagles,2017,Week 7,2017-10-23,2017-10-23,Redskins,Eagles,regular,7.0,Commanders,81,64,46,18,4,5,1,1,3,0,3,7,1,0,5,2,7,0.71875,0.28125,0.109375,0.14285714285714285,unknown
2017_2017-10-23_redskins_at_eagles,2017,Week 7,2017-10-23,2017-10-23,Redskins,Eagles,regular,7.0,Eagles,88,64,31,33,3,3,3,2,11,0,4,10,1,0,3,6,6,0.484375,0.515625,0.140625,0.16666666666666666,home
2017_2017-10-26_dolphins_at_ravens,2017,Week 8,2017-10-26,2017-10-26,Dolphins,Ravens,regular,8.0,Dolphins,87,66,47,19,3,8,1,2,6,0,2,2,1,0,2,3,8,0.7121212121212122,0.2878787878787879,0.07575757575757576,0.125,away
2017_2017-10-26_dolphins_at_ravens,2017,Week 8,2017-10-26,2017-10-26,Dolphins,Ravens,regular,8.0,Ravens,82,62,23,39,0,5,3,0,7,0,3,8,1,0,1,7,7,0.3709677419354839,0.6290322580645161,0.12903225806451613,0.14285714285714285,home
2017_2017-10-29_49ers_at_eagles,2017,Week 8,2017-10-29,2017-10-29,49ers,Eagles,regular,8.0,49ers,91,66,42,24,5,8,2,2,3,0,2,4,1,0,2,2,8,0.6363636363636364,0.36363636363636365,0.06060606060606061,0.125,away
2017_2017-10-29_49ers_at_eagles,2017,Week 8,2017-10-29,2017-10-29,49ers,Eagles,regular,8.0,Eagles,85,67,37,30,4,6,2,1,9,0,3,6,1,0,2,4,7,0.5522388059701493,0.44776119402985076,0.08955223880597014,0.14285714285714285,home
2017_2017-10-29_bears_at_saints,2017,Week 8,2017-10-29,2017-10-29,Bears,Saints,regular,8.0,Bears,84,66,35,31,2,5,3,1,7,0,2,3,1,0,3,2,7,0.5303030303030303,0.4696969696969697,0.07575757575757576,0.14285714285714285,away
2017_2017-10-29_bears_at_saints,2017,Week 8,2017-10-29,2017-10-29,Bears,Saints,regular,8.0,Saints,76,60,31,29,2,4,2,3,5,0,2,6,1,0,5,3,8,0.5166666666666667,0.48333333333333334,0.13333333333333333,0.125,home
2017_2017-10-29_chargers_at_patriots,2017,Week 8,2017-10-29,2017-10-29,Chargers,Patriots,regular,8.0,Chargers,72,55,35,20,1,5,1,1,7,0,3,3,1,0,2,0,7,0.6363636363636364,0.36363636363636365,0.03636363636363636,0.14285714285714285,away
2017_2017-10-29_chargers_at_patriots,2017,Week 8,2017-10-29,2017-10-29,Chargers,Patriots,regular,8.0,Patriots,108,86,52,34,3,2,6,0,11,0,1,6,1,0,3,1,6,0.6046511627906976,0.3953488372093023,0.046511627906976744,0.16666666666666666,home
2017_2017-10-29_colts_at_bengals,2017,Week 8,2017-10-29,2017-10-29,Colts,Bengals,regular,8.0,Bengals,73,56,34,22,4,4,2,1,5,0,2,5,1,0,1,3,6,0.6071428571428571,0.39285714285714285,0.07142857142857142,0.16666666666666666,home
2017_2017-10-29_colts_at_bengals,2017,Week 8,2017-10-29,2017-10-29,Colts,Bengals,regular,8.0,Colts,95,74,46,28,4,4,3,2,8,0,3,8,1,0,1,1,6,0.6216216216216216,0.3783783783783784,0.02702702702702703,0.16666666666666666,away
2017_2017-10-29_falcons_at_jets,2017,Week 8,2017-10-29,2017-10-29,Falcons,Jets,regular,8.0,Falcons,89,64,32,32,1,4,4,4,5,0,2,7,1,0,5,2,7,0.5,0.5,0.109375,0.14285714285714285,away
2017_2017-10-29_falcons_at_jets,2017,Week 8,2017-10-29,2017-10-29,Falcons,Jets,regular,8.0,Jets,82,60,38,22,3,5,4,0,10,0,3,6,1,0,3,1,7,0.6333333333333333,0.36666666666666664,0.06666666666666667,0.14285714285714285,home
2017_2017-10-29_panthers_at_buccaneers,2017,Week 8,2017-10-29,2017-10-29,Panthers,Buccaneers,regular,8.0,Buccaneers,82,66,43,23,3,6,1,3,7,0,0,1,1,0,1,2,7,0.6515151515151515,0.3484848484848485,0.045454545454545456,0.14285714285714285,home
2017_2017-10-29_panthers_at_buccaneers,2017,Week 8,2017-10-29,2017-10-29,Panthers,Buccaneers,regular,8.0,Panthers,81,65,33,32,0,7,1,1,4,0,2,5,1,0,0,4,7,0.5076923076923077,0.49230769230769234,0.06153846153846154,0.14285714285714285,away
2017_2017-10-29_raiders_at_bills,2017,Week 8,2017-10-29,2017-10-29,Raiders,Bills,regular,8.0,Bills,86,68,29,39,0,4,2,1,11,0,3,8,1,0,3,2,6,0.4264705882352941,0.5735294117647058,0.07352941176470588,0.16666666666666666,home
2017_2017-10-29_raiders_at_bills,2017,Week 8,2017-10-29,2017-10-29,Raiders,Bills,regular,8.0,Raiders,82,64,50,14,0,4,0,2,6,1,3,5,1,0,3,2,6,0.78125,0.21875,0.078125,0.16666666666666666,away
2017_2017-10-29_steelers_at_lions,2017,Week 8,2017-10-29,2017-10-29,Steelers,Lions,regular,8.0,Lions,88,71,48,23,2,3,5,2,5,0,0,5,1,0,8,2,6,0.676056338028169,0.323943661971831,0.14084507042253522,0.16666666666666666,home
2017_2017-10-29_steelers_at_lions,2017,Week 8,2017-10-29,2017-10-29,Steelers,Lions,regular,8.0,Steelers,83,64,34,30,0,4,2,2,6,0,3,6,1,0,3,1,7,0.53125,0.46875,0.0625,0.14285714285714285,away
2017_2017-10-29_texans_at_seahawks,2017,Week 8,2017-10-29,2017-10-29,Texans,Seahawks,regular,8.0,Seahawks,89,70,48,22,2,5,2,1,11,0,5,10,1,0,6,2,9,0.6857142857142857,0.3142857142857143,0.11428571428571428,0.1111111111111111,home
2017_2017-10-29_texans_at_seahawks,2017,Week 8,2017-10-29,2017-10-29,Texans,Seahawks,regular,8.0,Texans,98,71,36,35,5,5,1,3,9,0,6,12,1,0,8,4,8,0.5070422535211268,0.49295774647887325,0.16901408450704225,0.125,away
2017_2017-10-29_vikings_at_browns,2017,Week 8,2017-10-29,2017-10-29,Vikings,Browns,regular,8.0,Browns,79,59,37,22,3,6,2,1,5,0,2,4,1,0,2,1,6,0.6271186440677966,0.3728813559322034,0.05084745762711865,0.16666666666666666,home
2017_2017-10-29_vikings_at_browns,2017,Week 8,2017-10-29,2017-10-29,Vikings,Browns,regular,8.0,Vikings,104,84,51,34,1,5,4,2,8,0,3,8,1,0,6,2,6,0.6071428571428571,0.40476190476190477,0.09523809523809523,0.16666666666666666,away
2017_2017-10-30_broncos_at_chiefs,2017,Week 8,2017-10-30,2017-10-30,Broncos,Chiefs,regular,8.0,Broncos,91,73,42,31,3,4,2,3,8,0,3,6,1,0,2,6,8,0.5753424657534246,0.4246575342465753,0.1095890410958904,0.125,away
2017_2017-10-30_broncos_at_chiefs,2017,Week 8,2017-10-30,2017-10-30,Broncos,Chiefs,regular,8.0,Chiefs,88,61,34,27,1,4,5,3,8,0,1,7,1,0,2,4,8,0.5573770491803278,0.4426229508196721,0.09836065573770492,0.125,home
2017_2017-11-02_bills_at_jets,2017,Week 9,2017-11-02,2017-11-02,Bills,Jets,regular,9.0,Bills,99,75,53,22,8,6,0,3,13,0,4,6,1,0,1,2,7,0.7066666666666667,0.29333333333333333,0.04,0.14285714285714285,away
2017_2017-11-02_bills_at_jets,2017,Week 9,2017-11-02,2017-11-02,Bills,Jets,regular,9.0,Jets,89,64,24,40,2,5,2,0,12,0,5,10,1,0,2,6,7,0.375,0.625,0.125,0.14285714285714285,home
2017_2017-11-05_bengals_at_jaguars,2017,Week 9,2017-11-05,2017-11-05,Bengals,Jaguars,regular,9.0,Bengals,54,37,21,16,2,6,0,0,7,0,2,3,1,0,2,1,6,0.5675675675675675,0.43243243243243246,0.08108108108108109,0.16666666666666666,away
2017_2017-11-05_bengals_at_jaguars,2017,Week 9,2017-11-05,2017-11-05,Bengals,Jaguars,regular,9.0,Jaguars,93,79,39,40,0,2,3,1,7,0,1,5,1,0,4,3,5,0.4936708860759494,0.5063291139240507,0.08860759493670886,0.2,home
2017_2017-11-05_broncos_at_eagles,2017,Week 9,2017-11-05,2017-11-05,Broncos,Eagles,regular,9.0,Broncos,89,64,43,21,3,6,3,2,12,0,1,5,1,0,2,0,7,0.671875,0.328125,0.03125,0.14285714285714285,away
2017_2017-11-05_broncos_at_eagles,2017,Week 9,2017-11-05,2017-11-05,Broncos,Eagles,regular,9.0,Eagles,91,66,32,34,2,2,1,0,8,0,8,15,1,0,1,4,8,0.48484848484848486,0.5151515151515151,0.07575757575757576,0.125,home
2017_2017-11-05_buccaneers_at_saints,2017,Week 9,2017-11-05,2017-11-05,Buccaneers,Saints,regular,9.0,Buccaneers,84,59,34,25,4,6,2,2,9,0,2,4,1,0,0,3,5,0.576271186440678,0.423728813559322,0.05084745762711865,0.2,away
2017_2017-11-05_buccaneers_at_saints,2017,Week 9,2017-11-05,2017-11-05,Buccaneers,Saints,regular,9.0,Saints,71,60,28,32,1,2,2,1,0,0,3,7,1,0,2,4,5,0.4666666666666667,0.5333333333333333,0.1,0.2,home
2017_2017-11-05_cardinals_at_49ers,2017,Week 9,2017-11-05,2017-11-05,Cardinals,49ers,regular,9.0,49ers,92,74,57,17,6,8,1,3,6,0,2,3,1,0,2,2,8,0.7702702702702703,0.22972972972972974,0.05405405405405406,0.125,home
2017_2017-11-05_cardinals_at_49ers,2017,Week 9,2017-11-05,2017-11-05,Cardinals,49ers,regular,9.0,Cardinals,95,77,32,45,0,6,3,2,5,0,2,6,1,0,3,4,9,0.4155844155844156,0.5844155844155844,0.09090909090909091,0.1111111111111111,away
2017_2017-11-05_chiefs_at_cowboys,2017,Week 9,2017-11-05,2017-11-05,Chiefs,Cowboys,regular,9.0,Chiefs,76,57,38,19,2,5,1,1,10,0,2,5,1,0,2,2,6,0.6666666666666666,0.3333333333333333,0.07017543859649122,0.16666666666666666,away
2017_2017-11-05_chiefs_at_cowboys,2017,Week 9,2017-11-05,2017-11-05,Chiefs,Cowboys,regular,9.0,Cowboys,87,66,36,30,1,5,0,0,2,0,4,8,1,0,3,4,6,0.5454545454545454,0.45454545454545453,0.10606060606060606,0.16666666666666666,home
2017_2017-11-05_colts_at_texans,2017,Week 9,2017-11-05,2017-11-05,Colts,Texans,regular,9.0,Colts,85,65,37,28,4,6,2,0,7,0,3,7,1,0,2,4,7,0.5692307692307692,0.4307692307692308,0.09230769230769231,0.14285714285714285,away
2017_2017-11-05_colts_at_texans,2017,Week 9,2017-11-05,2017-11-05,Colts,Texans,regular,9.0,Texans,91,71,49,22,3,8,1,1,8,0,1,2,1,0,2,2,5,0.6901408450704225,0.30985915492957744,0.056338028169014086,0.2,home
2017_2017-11-05_falcons_at_panthers,2017,Week 9,2017-11-05,2017-11-05,Falcons,Panthers,regular,9.0,Falcons,74,60,41,19,2,4,1,1,7,0,2,5,1,0,4,1,5,0.6833333333333333,0.31666666666666665,0.08333333333333333,0.2,away
2017_2017-11-05_falcons_at_panthers,2017,Week 9,2017-11-05,2017-11-05,Falcons,Panthers,regular,9.0,Panthers,89,63,27,36,2,5,2,2,8,0,2,6,1,0,2,5,6,0.42857142857142855,0.5714285714285714,0.1111111111111111,0.16666666666666666,home
2017_2017-11-05_raiders_at_dolphins,2017,Week 9,2017-11-05,2017-11-05,Raiders,Dolphins,regular,9.0,Dolphins,84,66,45,21,1,5,1,1,14,0,3,5,1,0,4,2,7,0.6818181818181818,0.3181818181818182,0.09090909090909091,0.14285714285714285,home
2017_2017-11-05_raiders_at_dolphins,2017,Week 9,2017-11-05,2017-11-05,Raiders,Dolphins,regular,9.0,Raiders,84,64,34,30,1,3,2,2,8,0,3,8,1,0,5,2,7,0.53125,0.46875,0.109375,0.14285714285714285,away
2017_2017-11-05_rams_at_giants,2017,Week 9,2017-11-05,2017-11-05,Rams,Giants,regular,9.0,Giants,92,68,42,26,3,5,2,3,4,0,2,5,1,0,3,2,7,0.6176470588235294,0.38235294117647056,0.07352941176470588,0.14285714285714285,home
2017_2017-11-05_rams_at_giants,2017,Week 9,2017-11-05,2017-11-05,Rams,Giants,regular,9.0,Rams,80,63,25,38,0,2,3,0,5,0,6,15,1,0,4,6,6,0.3968253968253968,0.6031746031746031,0.15873015873015872,0.16666666666666666,away
2017_2017-11-05_ravens_at_titans,2017,Week 9,2017-11-05,2017-11-05,Ravens,Titans,regular,9.0,Ravens,94,76,54,22,2,4,2,2,5,0,2,6,1,0,0,2,5,0.7105263157894737,0.2894736842105263,0.02631578947368421,0.2,away
2017_2017-11-05_ravens_at_titans,2017,Week 9,2017-11-05,2017-11-05,Ravens,Titans,regular,9.0,Titans,67,52,31,21,3,5,1,1,4,0,3,6,1,0,4,2,6,0.5961538461538461,0.40384615384615385,0.11538461538461539,0.16666666666666666,home
2017_2017-11-05_redskins_at_seahawks,2017,Week 9,2017-11-05,2017-11-05,Redskins,Seahawks,regular,9.0,Commanders,85,62,38,24,6,8,1,2,12,0,3,5,1,0,4,1,6,0.6129032258064516,0.3870967741935484,0.08064516129032258,0.16666666666666666,unknown
2017_2017-11-05_redskins_at_seahawks,2017,Week 9,2017-11-05,2017-11-05,Redskins,Seahawks,regular,9.0,Seahawks,105,82,54,28,2,6,3,3,13,1,2,2,1,0,6,6,7,0.6585365853658537,0.34146341463414637,0.14634146341463414,0.14285714285714285,home
2017_2017-11-06_lions_at_packers,2017,Week 9,2017-11-06,2017-11-06,Lions,Packers,regular,9.0,Lions,81,67,35,32,1,0,4,1,3,0,3,9,1,0,4,2,5,0.5223880597014925,0.47761194029850745,0.08955223880597014,0.2,away
2017_2017-11-06_lions_at_packers,2017,Week 9,2017-11-06,2017-11-06,Lions,Packers,regular,9.0,Packers,76,59,42,17,3,3,2,0,2,0,2,5,1,0,2,1,6,0.711864406779661,0.288135593220339,0.05084745762711865,0.16666666666666666,home
2017_2017-11-09_seahawks_at_cardinals,2017,Week 10,2017-11-09,2017-11-09,Seahawks,Cardinals,regular,10.0,Cardinals,98,80,56,24,2,5,1,2,10,0,2,4,1,0,1,0,8,0.7,0.3,0.0125,0.125,home
2017_2017-11-09_seahawks_at_cardinals,2017,Week 10,2017-11-09,2017-11-09,Seahawks,Cardinals,regular,10.0,Seahawks,85,63,40,23,5,8,2,0,13,0,2,6,1,0,2,4,8,0.6349206349206349,0.36507936507936506,0.09523809523809523,0.125,away
2017_2017-11-12_bengals_at_titans,2017,Week 10,2017-11-12,2017-11-12,Bengals,Titans,regular,10.0,Bengals,67,50,37,13,1,7,0,2,4,0,3,5,1,0,1,2,8,0.74,0.26,0.06,0.125,away
2017_2017-11-12_bengals_at_titans,2017,Week 10,2017-11-12,2017-11-12,Bengals,Titans,regular,10.0,Titans,115,90,53,37,4,6,2,2,14,0,4,7,1,0,3,6,8,0.5888888888888889,0.4111111111111111,0.1,0.125,home
2017_2017-11-12_browns_at_lions,2017,Week 10,2017-11-12,2017-11-12,Browns,Lions,regular,10.0,Browns,104,80,48,32,4,5,1,1,11,1,4,8,1,0,2,8,7,0.6,0.4,0.125,0.14285714285714285,away
2017_2017-11-12_browns_at_lions,2017,Week 10,2017-11-12,2017-11-12,Browns,Lions,regular,10.0,Lions,68,50,31,19,5,4,1,1,5,0,4,9,1,0,3,5,7,0.62,0.38,0.16,0.14285714285714285,home
2017_2017-11-12_chargers_at_jaguars,2017,Week 10,2017-11-12,2017-11-12,Chargers,Jaguars,regular,10.0,Chargers,90,68,39,29,0,10,1,3,7,0,3,5,1,0,3,2,10,0.5735294117647058,0.4264705882352941,0.07352941176470588,0.1,away
2017_2017-11-12_chargers_at_jaguars,2017,Week 10,2017-11-12,2017-11-12,Chargers,Jaguars,regular,10.0,Jaguars,105,83,57,26,3,9,2,2,13,0,1,3,1,0,3,2,9,0.6867469879518072,0.3132530120481928,0.060240963855421686,0.1111111111111111,home
