game_id,Season,Week,game_date,away_team,home_team,bet_team,side,closing_odds,model_prob_raw,model_prob_adj,implied_prob,edge_raw,edge,books_used,actual_win,profit
2024_15_Steelers_Eagles,2024,15,2024-12-15,Steelers,Eagles,Eagles,home,-250.0,0.8513722797749825,0.7965376535792752,0.7142857142857143,0.1370865654892682,0.0822519392935609,10,1,0.4
2024_15_Colts_Broncos,2024,15,2024-12-15,Colts,Broncos,Broncos,home,-215.0,0.7788358285917103,0.7403173701708992,0.6825396825396826,0.0962961460520277,0.0577776876312166,10,1,0.4651162790697674
2024_15_Jets_Jaguars,2024,15,2024-12-15,Jets,Jaguars,Jets,away,-175.0,0.7308677371674173,0.6930660968459049,0.6363636363636364,0.0945041008037809,0.0567024604822685,10,1,0.5714285714285714
2024_15_Chiefs_Browns,2024,15,2024-12-15,Chiefs,Browns,Chiefs,away,-235.0,0.7875664481084823,0.7531368837904625,0.7014925373134329,0.0860739107950494,0.0516443464770296,10,1,0.425531914893617
2024_16_Rams_Jets,2024,16,2024-12-22,Rams,Jets,Rams,away,-161.0,0.7501974754584007,0.6968617802941974,0.6168582375478927,0.1333392379105079,0.0800035427463047,10,1,0.6211180124223602
2024_16_Titans_Colts,2024,16,2024-12-22,Titans,Colts,Colts,home,-198.5,0.7758539311989937,0.7315090086356442,0.6649916247906198,0.1108623064083739,0.0665173838450243,10,1,0.5037783375314862
2024_16_Vikings_Seahawks,2024,16,2024-12-22,Vikings,Seahawks,Vikings,away,-137.0,0.6699600215633336,0.6331996416299832,0.5780590717299579,0.0919009498333757,0.0551405699000253,10,1,0.7299270072992701
2024_17_Falcons_Commanders,2024,17,2024-12-29,Falcons,Commanders,Commanders,home,-185.0,0.8227725173671436,0.7533126332273037,0.6491228070175439,0.1736497103495997,0.1041898262097598,10,1,0.5405405405405406
2024_17_Chiefs_Steelers,2024,17,2024-12-25,Chiefs,Steelers,Chiefs,away,-143.5,0.7573870686626517,0.690161193969665,0.5893223819301848,0.1680646867324668,0.1008388120394802,10,1,0.6968641114982579
2024_17_Dolphins_Browns,2024,17,2024-12-29,Dolphins,Browns,Dolphins,away,-180.0,0.7536928126823649,0.7093585447522761,0.6428571428571429,0.1108356698252219,0.0665014018951332,10,1,0.5555555555555556
2024_17_Titans_Jaguars,2024,17,2024-12-29,Titans,Jaguars,Jaguars,home,-113.0,0.615563072411041,0.5815444162165777,0.5305164319248826,0.0850466404861584,0.051027984291695,10,1,0.8849557522123894
2024_18_Bengals_Steelers,2024,18,2025-01-04,Bengals,Steelers,Bengals,away,-140.0,0.7629276409307634,0.6910899178917914,0.5833333333333334,0.17959430759743,0.107756584558458,10,1,0.7142857142857143
2024_18_Texans_Titans,2024,18,2025-01-05,Texans,Titans,Titans,home,-130.0,0.7404692050575741,0.6703684795562835,0.5652173913043478,0.1752518137532263,0.1051510882519357,10,0,-1.0
2024_18_Giants_Eagles,2024,18,2025-01-05,Giants,Eagles,Eagles,home,-140.0,0.7426960798175002,0.6789509812238335,0.5833333333333334,0.1593627464841668,0.0956176478905,10,1,0.7142857142857143
2024_18_Jaguars_Colts,2024,18,2025-01-05,Jaguars,Colts,Colts,home,-190.0,0.805451080199592,0.7453396136369965,0.6551724137931034,0.1502786664064885,0.0901671998438931,10,1,0.5263157894736842
2024_19_Packers_Eagles,2024,19,2025-01-12,Packers,Eagles,Eagles,home,-260.0,0.8530993923055802,0.800748524272237,0.7222222222222222,0.1308771700833579,0.0785263020500147,10,1,0.3846153846153846
2024_19_Chargers_Texans,2024,19,2025-01-11,Chargers,Texans,Chargers,away,-155.0,0.6916926998190818,0.6581528747934098,0.6078431372549019,0.0838495625641798,0.0503097375385078,10,0,-1.0
2025_1_Chiefs_Chargers,2025,1,2025-09-05,Chiefs,Chargers,Chiefs,away,-167.0,0.7500377790608899,0.700209933354137,0.6254681647940075,0.1245696142668824,0.0747417685601294,11,0,-1.0
2025_1_Steelers_Jets,2025,1,2025-09-07,Steelers,Jets,Steelers,away,-164.0,0.7421773498948768,0.6937912584217746,0.6212121212121212,0.1209652286827556,0.0725791372096533,11,1,0.6097560975609756
2025_1_Buccaneers_Falcons,2025,1,2025-09-07,Buccaneers,Falcons,Buccaneers,away,-110.0,0.6211183089291649,0.5821947948813084,0.5238095238095238,0.097308785119641,0.0583852710717845,11,1,0.9090909090909092
2025_2_Falcons_Vikings,2025,2,2025-09-14,Falcons,Vikings,Vikings,home,-165.0,0.8273624993430936,0.745474103379441,0.6226415094339622,0.2047209899091313,0.1228325939454787,11,0,-1.0
2025_2_Broncos_Colts,2025,2,2025-09-14,Broncos,Colts,Broncos,away,-120.0,0.7026161686291715,0.6397515193593211,0.5454545454545454,0.1571616231746261,0.0942969739047756,11,0,-1.0
2025_2_Jaguars_Bengals,2025,2,2025-09-14,Jaguars,Bengals,Bengals,home,-190.0,0.7929573601326437,0.7378433815968276,0.6551724137931034,0.1377849463395403,0.0826709678037241,11,1,0.5263157894736842
2025_2_49ers_Saints,2025,2,2025-09-14,49ers,Saints,49ers,away,-160.0,0.7417484265131586,0.6912029020617414,0.6153846153846154,0.1263638111285432,0.0758182866771259,11,1,0.625
2025_2_Chargers_Raiders,2025,2,2025-09-15,Chargers,Raiders,Chargers,away,-190.0,0.7426871553903568,0.7076812587514555,0.6551724137931034,0.0875147415972533,0.052508844958352,11,1,0.5263157894736842
2025_3_Rams_Eagles,2025,3,2025-09-21,Rams,Eagles,Eagles,home,-198.0,0.8181683199543682,0.7566728040531578,0.6644295302013423,0.1537387897530259,0.0922432738518155,11,1,0.5050505050505051
2025_3_Raiders_Commanders,2025,3,2025-09-21,Raiders,Commanders,Commanders,home,-154.0,0.7295573627075667,0.6802541026639101,0.6062992125984252,0.1232581501091414,0.0739548900654848,11,1,0.6493506493506493
2025_3_Lions_Ravens,2025,3,2025-09-22,Lions,Ravens,Ravens,home,-234.0,0.7999321706855201,0.7601988233693959,0.7005988023952096,0.0993333682903105,0.0596000209741863,11,0,-1.0
2025_4_Colts_Rams,2025,4,2025-09-28,Colts,Rams,Rams,home,-190.0,0.8308895873549909,0.7606027179302359,0.6551724137931034,0.1757171735618874,0.1054303041371325,11,1,0.5263157894736842
2025_4_Panthers_Patriots,2025,4,2025-09-28,Panthers,Patriots,Patriots,home,-245.0,0.8625309753151983,0.8015765562036117,0.7101449275362319,0.1523860477789663,0.0914316286673797,11,1,0.4081632653061224
2025_4_Jaguars_49ers,2025,4,2025-09-28,Jaguars,49ers,49ers,home,-175.0,0.7831284253881514,0.7244225097783454,0.6363636363636364,0.146764789024515,0.088058873414709,11,0,-1.0
2025_4_Eagles_Buccaneers,2025,4,2025-09-28,Eagles,Buccaneers,Eagles,away,-195.0,0.7542297591682561,0.7169446351619706,0.6610169491525424,0.0932128100157136,0.0559276860094282,11,1,0.5128205128205128
2025_5_Broncos_Eagles,2025,5,2025-10-05,Broncos,Eagles,Eagles,home,-225.0,0.8353958307068257,0.7781605753471723,0.6923076923076923,0.1430881383991333,0.08585288303948,11,0,-1.0
2025_5_Chiefs_Jaguars,2025,5,2025-10-06,Chiefs,Jaguars,Chiefs,away,-200.0,0.786497047980173,0.7385648954547703,0.6666666666666666,0.1198303813135063,0.0718982287881037,11,0,-1.0
2025_5_Vikings_Browns,2025,5,2025-10-05,Vikings,Browns,Vikings,away,-199.0,0.761401051344014,0.7230613665923615,0.6655518394648829,0.095849211879131,0.0575095271274785,11,1,0.5025125628140703
2025_6_Cowboys_Panthers,2025,6,2025-10-12,Cowboys,Panthers,Cowboys,away,-160.0,0.7654815233511681,0.705442760164547,0.6153846153846154,0.1500969079665527,0.0900581447799315,11,0,-1.0
2025_6_Seahawks_Jaguars,2025,6,2025-10-12,Seahawks,Jaguars,Jaguars,home,-105.0,0.6281991190091895,0.5817975201860015,0.5121951219512195,0.1160039970579699,0.0696023982347819,11,0,-1.0
2025_6_Chargers_Dolphins,2025,6,2025-10-12,Chargers,Dolphins,Chargers,away,-200.0,0.7666984334727731,0.7266857267503305,0.6666666666666666,0.1000317668061064,0.0600190600836638,11,1,0.5
2025_6_Bills_Falcons,2025,6,2025-10-13,Bills,Falcons,Bills,away,-205.0,0.7563693537242134,0.7226740712509214,0.6721311475409836,0.0842382061832298,0.0505429237099378,11,0,-1.0
2025_7_Falcons_49ers,2025,7,2025-10-19,Falcons,49ers,49ers,home,-120.0,0.7508515006187405,0.6686927185530624,0.5454545454545454,0.2053969551641951,0.123238173098517,11,1,0.8333333333333334
2025_7_Eagles_Vikings,2025,7,2025-10-19,Eagles,Vikings,Eagles,away,-135.0,0.761968984561805,0.6869686247796362,0.574468085106383,0.1875008994554219,0.1125005396732531,11,1,0.7407407407407407
2025_7_Rams_Jaguars,2025,7,2025-10-19,Rams,Jaguars,Rams,away,-165.0,0.7443201477915193,0.6956486924484965,0.6226415094339622,0.1216786383575571,0.0730071830145342,11,1,0.6060606060606061
2025_7_Panthers_Jets,2025,7,2025-10-19,Panthers,Jets,Jets,home,-108.0,0.6070054667170589,0.5718955877225431,0.5192307692307693,0.0877746974862896,0.0526648184917738,11,0,-1.0
2025_8_Packers_Steelers,2025,8,2025-10-26,Packers,Steelers,Packers,away,-155.0,0.7480250685916435,0.6919522960569469,0.6078431372549019,0.1401819313367416,0.0841091588020449,11,1,0.6451612903225806
2025_8_Bears_Ravens,2025,8,2025-10-26,Bears,Ravens,Ravens,home,-148.0,0.7300722080990937,0.6767530022788111,0.5967741935483871,0.1332980145507065,0.0799788087304239,11,1,0.6756756756756757
2025_9_Jaguars_Raiders,2025,9,2025-11-02,Jaguars,Raiders,Jaguars,away,-140.0,0.766230191500313,0.6930714482335212,0.5833333333333334,0.1828968581669796,0.1097381149001878,11,1,0.7142857142857143
2025_9_49ers_Giants,2025,9,2025-11-02,49ers,Giants,49ers,away,-145.0,0.7697164627581828,0.6985645715324607,0.5918367346938775,0.1778797280643053,0.1067278368385831,11,1,0.6896551724137931
2025_9_Seahawks_Commanders,2025,9,2025-11-02,Seahawks,Commanders,Seahawks,away,-158.0,0.7374872176360181,0.6874535708916883,0.6124031007751938,0.1250841168608243,0.0750504701164945,11,1,0.6329113924050633
2025_9_Falcons_Patriots,2025,9,2025-11-02,Falcons,Patriots,Patriots,home,-245.0,0.8275371185478902,0.7805802421432269,0.7101449275362319,0.1173921910116583,0.0704353146069949,11,1,0.4081632653061224
2025_10_Steelers_Chargers,2025,10,2025-11-09,Steelers,Chargers,Chargers,home,-150.0,0.695672327567569,0.6574033965405415,0.6,0.095672327567569,0.0574033965405414,11,1,0.6666666666666666
2025_11_Cowboys_Raiders,2025,11,2025-11-17,Cowboys,Raiders,Cowboys,away,-190.0,0.7658684990803917,0.7215900649654764,0.6551724137931034,0.1106960852872882,0.0664176511723729,11,1,0.5263157894736842
2025_11_Buccaneers_Bills,2025,11,2025-11-16,Buccaneers,Bills,Bills,home,-285.0,0.8405148025735274,0.8004127776480126,0.7402597402597403,0.1002550623137871,0.0601530373882722,11,1,0.3508771929824561
2025_12_Eagles_Cowboys,2025,12,2025-11-23,Eagles,Cowboys,Eagles,away,-162.0,0.7804389909225206,0.7155916388283214,0.6183206106870229,0.1621183802354976,0.0972710281412985,11,0,-1.0
2025_12_Colts_Chiefs,2025,12,2025-11-23,Colts,Chiefs,Chiefs,home,-190.0,0.7710395283335872,0.7246926825173937,0.6551724137931034,0.1158671145404838,0.0695202687242902,11,0,-1.0
2025_13_Bills_Steelers,2025,13,2025-11-30,Bills,Steelers,Bills,away,-170.0,0.7610520743730779,0.7084830964756985,0.6296296296296297,0.1314224447434482,0.0788534668460688,11,0,-1.0
2025_13_Chiefs_Cowboys,2025,13,2025-11-27,Chiefs,Cowboys,Chiefs,away,-185.0,0.7617819691407876,0.7167183042914901,0.6491228070175439,0.1126591621232436,0.0675954972739462,11,0,-1.0
2025_13_Texans_Colts,2025,13,2025-11-30,Texans,Colts,Colts,home,-162.0,0.7288121499410147,0.684615534239418,0.6183206106870229,0.1104915392539918,0.066294923552395,11,0,-1.0
2025_14_Eagles_Chargers,2025,14,2025-12-08,Eagles,Chargers,Eagles,away,-136.0,0.7539176599401425,0.6828590705403567,0.576271186440678,0.1776464734994645,0.1065878840996786,11,0,-1.0
2025_14_Dolphins_Jets,2025,14,2025-12-07,Dolphins,Jets,Dolphins,away,-145.0,0.7368515545174992,0.6788456265880505,0.5918367346938775,0.1450148198236216,0.0870088918941729,11,0,-1.0
2025_14_Texans_Chiefs,2025,14,2025-12-07,Texans,Chiefs,Chiefs,home,-210.0,0.8179610773508917,0.7617443883460189,0.6774193548387096,0.1405417225121821,0.0843250335073092,11,0,-1.0
2025_14_Bears_Packers,2025,14,2025-12-07,Bears,Packers,Packers,home,-315.0,0.8482479839429403,0.8125632481970895,0.7590361445783133,0.089211839364627,0.0535271036187762,11,0,-1.0
2025_15_Falcons_Buccaneers,2025,15,2025-12-11,Falcons,Buccaneers,Buccaneers,home,-250.0,0.8491881035794087,0.7952271478619308,0.7142857142857143,0.1349023892936943,0.0809414335762165,11,0,-1.0
2025_15_Dolphins_Steelers,2025,15,2025-12-15,Dolphins,Steelers,Steelers,home,-176.0,0.7242222096838158,0.6896057895784053,0.6376811594202898,0.0865410502635259,0.0519246301581155,11,0,-1.0
2025_16_Chiefs_Titans,2025,16,2025-12-21,Chiefs,Titans,Chiefs,away,-170.0,0.7669388661241014,0.7120151715263128,0.6296296296296297,0.1373092364944718,0.0823855418966831,11,0,-1.0
2025_17_Saints_Titans,2025,17,2025-12-28,Saints,Titans,Saints,away,-125.0,0.6911298315028623,0.6369001211239397,0.5555555555555556,0.1355742759473067,0.0813445655683841,11,0,-1.0
