game_id,open_home_ml,open_away_ml,closing_home_ml,closing_away_ml,open_home_books,open_away_books,closing_home_books,closing_away_books,open_favorite_side,closing_favorite_side,open_favorite_odds,closing_favorite_odds,open_dog_odds,closing_dog_odds,open_favorite_strength,closing_favorite_strength,favorite_strength_delta,favorite_flip,home_ml_move,away_ml_move,home_implied_move,away_implied_move,market_pressure_side
2024_10_49ers_Buccaneers,210.0,-260.0,240.0,-296.5,10,10,10,10,away,away,-260.0,-296.5,210.0,240.0,0.3996415770609319,0.4536755433573177,0.054033966296385794,0.0,30.0,-36.5,-0.028462998102466774,0.02557096819391902,away
2024_10_Bengals_Ravens,-260.0,214.0,-267.5,220.0,10,10,10,10,home,home,-260.0,-267.5,214.0,220.0,0.4037508846426044,0.41539115646258506,0.011640271819980674,0.0,-7.5,6.0,0.005668934240362855,-0.005971337579617819,home
2024_10_Bills_Colts,168.5,-208.0,184.5,-220.0,10,10,10,10,away,away,-208.0,-220.0,168.5,184.5,0.30288519673994535,0.336006151142355,0.03312095440240964,0.0,16.0,-12.0,-0.02094562972708497,0.012175324675324672,away
2024_10_Broncos_Chiefs,-445.0,340.0,-375.0,292.5,10,10,10,10,home,home,-445.0,-375.0,340.0,292.5,0.5892410341951626,0.5346966141468321,-0.05454442004833049,0.0,70.0,-47.5,-0.02704007725736357,0.027504342790967,away
2024_10_Dolphins_Rams,-135.0,112.5,-145.0,125.0,10,10,10,10,home,home,-135.0,-145.0,112.5,125.0,0.10387984981226539,0.14739229024943312,0.04351244043716773,0.0,-10.0,12.5,0.01736864958749451,-0.02614379084967322,home
2024_10_Eagles_Cowboys,245.0,-300.0,282.5,-355.0,10,10,10,10,away,away,-300.0,-355.0,245.0,282.5,0.4601449275362319,0.5187818717230481,0.05863694418681625,0.0,37.5,-55.0,-0.028417163967036085,0.030219780219780223,away
2024_10_Falcons_Saints,150.0,-176.0,164.5,-196.5,10,10,10,10,away,away,-176.0,-196.5,150.0,164.5,0.23768115942028978,0.28466003818971813,0.046978878769428356,0.0,14.5,-20.5,-0.021928166351606826,0.02505071241782153,away
2024_10_Giants_Panthers,185.0,-225.0,231.0,-280.0,10,10,10,10,away,away,-225.0,-280.0,185.0,231.0,0.34143049932523617,0.43472730163778023,0.09329680231254406,0.0,46.0,-55.0,-0.048762389357078495,0.04453441295546556,away
2024_10_Jets_Cardinals,-114.0,-106.0,108.5,-130.0,10,10,10,10,home,away,-114.0,-130.0,-106.0,108.5,0.018147173577715225,0.08560108434991132,0.06745391077219609,1.0,222.5,-24.0,-0.05309397341939526,0.050654284508231284,away
2024_10_Lions_Texans,159.0,-183.5,151.5,-181.0,10,10,10,10,away,away,-183.5,-181.0,159.0,151.5,0.2611659278325945,0.24651379976369542,-0.014652128068899095,0.0,-7.5,2.5,0.01151392801492207,-0.003138200053977025,home
2024_10_Patriots_Bears,-295.0,245.0,-288.0,240.0,10,10,10,10,home,home,-295.0,-288.0,245.0,240.0,0.45698037057420654,0.4481503941782899,-0.00882997639591665,0.0,7.0,-5.0,-0.004567401800861237,0.004262574595055413,away
2024_10_Steelers_Commanders,-136.0,115.0,-130.5,110.0,10,10,10,10,home,home,-136.0,-130.5,115.0,110.0,0.11115490737091055,0.08997004441689915,-0.021184862954011396,0.0,5.5,-5.0,-0.010110665833302668,0.011074197120708729,away
2024_10_Titans_Chargers,-362.5,291.5,-400.0,315.0,10,10,10,10,home,home,-362.5,-400.0,291.5,315.0,0.5283559421490456,0.5590361445783133,0.030680202429267722,0.0,-37.5,23.5,0.016216216216216273,-0.01446398621305145,home
2024_10_Vikings_Jaguars,166.5,-204.5,265.0,-327.5,10,10,10,10,away,away,-204.5,-327.5,166.5,265.0,0.2963582534650659,0.49210926860530324,0.19575101514023735,0.0,98.5,-123.0,-0.10126191883625896,0.09448909630397839,away
2024_11_Bengals_Chargers,-122.0,101.0,-122.5,102.5,10,10,10,10,home,home,-122.0,-122.5,101.0,102.5,0.052037111738604314,0.05673463725898187,0.0046975255203775546,0.0,-0.5,1.5,0.0010122482032594027,-0.003685277317118152,home
2024_11_Browns_Saints,-117.5,-2.5,105.0,-125.0,10,10,10,10,home,away,-117.5,-125.0,-2.5,105.0,0.5158396411550322,0.0677506775067751,-0.4480889636482571,1.0,222.5,-122.5,-0.052425007008690794,0.5311653116531165,away
2024_11_Chiefs_Bills,-130.0,110.0,-135.0,113.5,10,10,10,10,home,home,-130.0,-135.0,110.0,113.5,0.08902691511387162,0.10608401016493102,0.0170570950510594,0.0,-5.0,3.5,0.009250693802035248,-0.007806401249024153,home
2024_11_Colts_Jets,-193.5,162.5,-200.0,170.0,10,10,10,10,home,home,-193.5,-200.0,162.5,170.0,0.27833211649225276,0.2962962962962963,0.017964179804043523,0.0,-6.5,7.5,0.007382169222032942,-0.010582010582010581,home
2024_11_Commanders_Eagles,-173.5,150.0,-205.0,170.0,10,10,10,10,home,home,-173.5,-205.0,150.0,170.0,0.23436928702010962,0.3017607771706132,0.06739149015050361,0.0,-31.5,20.0,0.037761860520873936,-0.029629629629629672,home
2024_11_Falcons_Broncos,-117.5,-5.5,-130.0,110.0,10,10,10,10,home,home,-117.5,-130.0,-5.5,110.0,0.48809718363567034,0.08902691511387162,-0.3990702685217987,0.0,-12.5,115.5,0.024987506246876512,0.42405777476867523,home
2024_11_Jaguars_Lions,-649.5,432.5,-1000.0,645.0,10,10,10,10,home,home,-649.5,-1000.0,432.5,645.0,0.678784291248939,0.774862721171446,0.09607842992250692,0.0,-350.5,212.5,0.042513190611923046,-0.05356523931058385,home
2024_11_Packers_Bears,215.0,-260.0,210.0,-256.5,10,10,10,10,away,away,-260.0,-256.5,215.0,210.0,0.40476190476190477,0.39691444600280507,-0.007847458759099701,0.0,-5.0,3.5,0.005120327700972871,-0.0027271310581268304,home
2024_11_Raiders_Dolphins,-365.0,282.5,-400.0,310.0,10,10,10,10,home,home,-365.0,-400.0,282.5,310.0,0.5235083280624078,0.5560975609756098,0.03258923291320204,0.0,-35.0,27.5,0.01505376344086029,-0.017535469472341803,home
2024_11_Rams_Patriots,181.5,-220.0,171.0,-206.5,10,10,10,10,away,away,-220.0,-206.5,181.5,171.0,0.3322602131438721,0.3047320359011094,-0.027528177242762686,0.0,-10.5,13.5,0.013763903180772474,-0.013764274061990212,home
2024_11_Ravens_Steelers,146.5,-175.0,146.5,-175.0,10,10,10,10,away,away,-175.0,-175.0,146.5,146.5,0.23068412317905218,0.23068412317905218,0.0,0.0,0.0,0.0,0.0,0.0,none_or_unclear
2024_11_Seahawks_49ers,-332.5,254.0,-265.0,220.0,10,10,10,10,home,home,-332.5,-265.0,254.0,220.0,0.48630025146141537,0.413527397260274,-0.07277285420114138,0.0,67.5,-34.0,-0.042758729907356074,0.030014124293785305,away
2024_11_Texans_Cowboys,275.0,-350.0,285.0,-360.0,10,10,10,10,away,away,-350.0,-360.0,275.0,285.0,0.5111111111111111,0.5228684359119142,0.01175732480080316,0.0,10.0,-10.0,-0.006926406926406947,0.004830917874396157,away
2024_11_Vikings_Titans,226.5,-275.0,215.0,-265.0,10,10,10,10,away,away,-275.0,-265.0,226.5,215.0,0.42705461970393055,0.40856707979995655,-0.018487539903974004,0.0,-11.5,10.0,0.01118160383091471,-0.007305936073059294,home
2024_12_49ers_Packers,-119.5,-3.5,-249.0,205.0,10,10,10,10,home,home,-119.5,-249.0,-3.5,205.0,0.5106027092755824,0.38559819625158537,-0.125004513023997,0.0,-129.5,208.5,0.16904791431424637,0.29405242733824344,home
2024_12_Broncos_Raiders,188.5,-225.0,212.5,-255.0,10,10,10,10,away,away,-225.0,-255.0,188.5,212.5,0.3456872417011065,0.3983098591549296,0.05262261745382313,0.0,24.0,-30.0,-0.0266204506065858,0.02600216684723733,away
2024_12_Buccaneers_Giants,175.0,-212.5,230.0,-280.0,10,10,10,10,away,away,-212.5,-280.0,175.0,230.0,0.3163636363636364,0.4338118022328548,0.11744816586921841,0.0,55.0,-67.5,-0.06060606060606061,0.056842105263157805,away
2024_12_Cardinals_Seahawks,-116.0,-105.0,-112.0,-108.0,7,7,7,7,home,home,-116.0,-112.0,-105.0,-108.0,0.024841915085817567,0.00907111756168355,-0.015770797524134017,0.0,4.0,-3.0,-0.008735150244584267,0.0070356472795497504,away
2024_12_Chiefs_Panthers,427.5,-562.5,475.0,-650.0,10,10,10,10,away,away,-562.5,-650.0,427.5,475.0,0.6594831440579452,0.6927536231884058,0.03327047913046066,0.0,47.5,-87.5,-0.015660416237378932,0.017610062893081757,away
2024_12_Cowboys_Commanders,-538.0,400.0,-595.0,442.5,10,10,10,10,home,home,-538.0,-595.0,400.0,442.5,0.6432601880877742,0.671783310678646,0.028523122590871863,0.0,-57.0,42.5,0.012854919825894817,-0.015668202764976963,home
2024_12_Eagles_Rams,131.0,-155.0,130.0,-152.5,10,10,10,10,away,away,-155.0,-152.5,131.0,130.0,0.17494270435446901,0.16917778734395178,-0.005764917010517234,0.0,-1.0,2.5,0.0018821757952192653,-0.003882741215297969,home
2024_12_Lions_Colts,282.5,-357.5,300.0,-382.5,10,10,10,10,away,away,-357.5,-382.5,282.5,300.0,0.5199828565305904,0.5427461139896373,0.02276325745904695,0.0,17.5,-25.0,-0.011437908496732041,0.011325348962314963,away
2024_12_Patriots_Dolphins,-355.0,285.0,-372.5,295.0,10,10,10,10,home,home,-355.0,-372.5,285.0,295.0,0.5204795204795205,0.535195231397763,0.01471571091824253,0.0,-17.5,10.0,0.008140008140008148,-0.006575702778234382,home
2024_12_Ravens_Chargers,130.0,-157.5,125.0,-149.0,10,10,10,10,away,away,-157.5,-149.0,130.0,125.0,0.176867876741241,0.15394912985274434,-0.022918746888496655,0.0,-5.0,8.5,0.009661835748792258,-0.013256911139704397,home
2024_12_Steelers_Browns,159.0,-192.5,161.5,-191.5,10,10,10,10,away,away,-192.5,-191.5,159.0,161.5,0.272019272019272,0.27453764893787985,0.0025183769186078453,0.0,2.5,1.0,-0.00369120828011843,-0.0011728313615105845,none_or_unclear
2024_12_Titans_Texans,-415.0,325.0,-395.0,310.0,10,10,10,10,home,home,-415.0,-395.0,325.0,310.0,0.5705311250713878,0.5540773589554078,-0.01645376611598004,0.0,20.0,-15.0,-0.007845444738648566,0.008608321377331418,away
2024_12_Vikings_Bears,160.0,-190.0,145.0,-172.0,10,10,10,10,away,away,-190.0,-172.0,160.0,145.0,0.2705570291777188,0.2241896758703481,-0.046367353307370685,0.0,-15.0,18.0,0.02354788069073782,-0.022819472616632863,home
2024_13_49ers_Bills,-302.5,246.5,-280.0,226.5,10,10,10,10,home,home,-302.5,-280.0,246.5,226.5,0.4629525064307673,0.4305633916337551,-0.032389114797012175,0.0,22.5,-20.0,-0.014710689767898022,0.017678425029114153,away
2024_13_Bears_Lions,-550.0,405.0,-517.5,397.5,10,10,10,10,home,home,-550.0,-517.5,405.0,397.5,0.6481340441736481,0.6370516550363152,-0.011082389137332838,0.0,32.5,-7.5,-0.0080971659919028,0.0029852231454301215,away
2024_13_Browns_Broncos,-250.0,207.5,-275.0,230.0,10,10,10,10,home,home,-250.0,-275.0,207.5,230.0,0.389082462253194,0.43030303030303024,0.04122056804983626,0.0,-25.0,22.5,0.01904761904761898,-0.02217294900221728,home
2024_13_Buccaneers_Panthers,210.0,-255.0,240.0,-290.0,10,10,10,10,away,away,-255.0,-290.0,210.0,240.0,0.3957292139936393,0.4494720965309201,0.05374288253728077,0.0,30.0,-35.0,-0.028462998102466774,0.025279884434813993,away
2024_13_Cardinals_Vikings,-195.0,161.0,-174.0,150.0,10,10,10,10,home,home,-195.0,-174.0,161.0,150.0,0.2778751867004351,0.23503649635036494,-0.04283869035007015,0.0,21.0,-11.0,-0.025980452802177423,0.01685823754789273,away
2024_13_Chargers_Falcons,102.0,-123.5,-104.5,-115.0,10,10,10,10,away,away,-123.5,-115.0,102.0,-104.5,0.057523201984628014,0.02388127594245748,-0.033641926042170534,0.0,-206.5,8.5,0.015952940037279983,-0.01768898600489055,home
2024_13_Colts_Patriots,130.5,-153.0,119.0,-140.0,10,10,10,10,away,away,-153.0,-140.0,130.5,119.0,0.17090360361132778,0.12671232876712335,-0.04419127484420443,0.0,-11.5,13.0,0.022781525173585282,-0.02140974967061915,home
2024_13_Dolphins_Packers,-172.5,150.0,-180.0,152.5,10,10,10,10,home,home,-172.5,-180.0,150.0,152.5,0.23302752293577977,0.24681753889674685,0.013790015960967072,0.0,-7.5,2.5,0.009829619921363109,-0.003960396039603964,home
2024_13_Eagles_Ravens,-157.0,134.5,-155.0,134.0,10,10,10,10,home,home,-157.0,-155.0,134.5,134.0,0.18445570922485965,0.18049270990447458,-0.003962999320385074,0.0,2.0,-0.5,-0.0030518043793393845,0.0009111949410456899,away
2024_13_Giants_Cowboys,-205.0,175.0,-195.0,163.5,10,10,10,10,home,home,-205.0,-195.0,175.0,163.5,0.30849478390461993,0.28151030778631847,-0.02698447611830146,0.0,10.0,-11.5,-0.011114198388441188,0.01587027772986027,away
2024_13_Raiders_Chiefs,-712.5,510.0,-800.0,562.5,10,10,10,10,home,home,-712.5,-800.0,510.0,562.5,0.7129886506935688,0.7379454926624738,0.02495684196890502,0.0,-87.5,52.5,0.011965811965811923,-0.012991030003093096,home
2024_13_Rams_Saints,110.0,-133.0,126.5,-150.0,10,10,10,10,away,away,-133.0,-150.0,110.0,126.5,0.09462497445330065,0.15849889624724062,0.06387392179393997,0.0,16.5,-17.0,-0.0346893724377168,0.029184549356223166,away
2024_13_Seahawks_Jets,-6.5,-114.0,-113.5,-107.0,10,10,10,10,away,home,-114.0,-113.5,-6.5,-107.0,0.4716774165240665,0.014707712498161607,-0.45696970402590487,1.0,-107.0,7.0,0.4705830612087828,-0.015802067813445286,home
2024_13_Steelers_Bengals,-155.0,133.0,-160.0,134.5,10,10,10,10,home,home,-155.0,-160.0,133.0,134.5,0.17865858789867872,0.18894538297523378,0.010286795076555055,0.0,-5.0,1.5,0.007541478129713508,-0.0027453169468415473,home
2024_13_Texans_Jaguars,215.0,-255.0,155.0,-184.5,10,10,10,10,away,away,-255.0,-184.5,215.0,155.0,0.4008495416946122,0.25634928839725696,-0.14450025329735522,0.0,-60.0,70.5,0.07469654528478059,-0.06980370801257463,home
2024_13_Titans_Commanders,-247.5,205.0,-257.5,212.5,10,10,10,10,home,home,-247.5,-257.5,205.0,212.5,0.3843613633683218,0.4002797202797203,0.015918356911398535,0.0,-10.0,7.5,0.008049504452382172,-0.007868852459016362,home
2024_14_Bears_49ers,-220.0,182.5,-165.5,143.5,10,10,10,10,home,home,-220.0,-165.5,182.5,143.5,0.33351769911504425,0.21267454765523186,-0.12084315145981239,0.0,54.5,-39.0,-0.06414783427495296,0.05669531718485943,away
2024_14_Bengals_Cowboys,210.0,-255.0,200.0,-240.0,10,10,10,10,away,away,-255.0,-240.0,210.0,200.0,0.3957292139936393,0.3725490196078432,-0.023180194385796105,0.0,-10.0,15.0,0.010752688172043001,-0.012427506213753103,home
2024_14_Bills_Rams,173.0,-205.0,160.0,-190.0,10,10,10,10,away,away,-205.0,-190.0,173.0,160.0,0.3058307812406173,0.2705570291777188,-0.03527375206289851,0.0,-13.0,15.0,0.01831501831501836,-0.01695873374788015,home
2024_14_Browns_Steelers,-282.5,230.0,-300.0,250.0,10,10,10,10,home,home,-282.5,-300.0,230.0,250.0,0.435531788472965,0.4642857142857143,0.028753925812749326,0.0,-17.5,20.0,0.011437908496731986,-0.01731601731601734,home
2024_14_Chargers_Chiefs,-200.0,163.0,-210.0,177.5,10,10,10,10,home,home,-200.0,-210.0,163.0,177.5,0.2864385297845374,0.3170589944783493,0.03062046469381191,0.0,-10.0,14.5,0.010752688172043001,-0.01986777652176891,home
2024_14_Falcons_Vikings,-225.0,191.0,-282.5,226.5,10,10,10,10,home,home,-225.0,-282.5,191.0,226.5,0.3486650806238435,0.4322833778738653,0.08361829725002179,0.0,-57.5,35.5,0.046254399195575724,-0.037363898054446065,home
2024_14_Jaguars_Titans,-195.0,163.5,-168.5,141.0,10,10,10,10,home,home,-195.0,-168.5,163.5,141.0,0.28151030778631847,0.21262276207917036,-0.06888754570714811,0.0,26.5,-22.5,-0.03345642773727242,0.03543111796987569,away
2024_14_Jets_Dolphins,-295.0,235.0,-280.0,226.5,10,10,10,10,home,home,-295.0,-280.0,235.0,226.5,0.44832798035140753,0.4305633916337551,-0.017764588717652408,0.0,15.0,-8.5,-0.009993337774816813,0.007771250942835595,away
2024_14_Packers_Lions,-190.0,165.0,-178.0,150.0,10,10,10,10,home,home,-190.0,-178.0,165.0,150.0,0.27781392322706566,0.24028776978417266,-0.03752615344289301,0.0,12.0,-15.0,-0.014884644008930747,0.02264150943396226,away
2024_14_Panthers_Eagles,-650.0,485.0,-975.0,645.0,10,10,10,10,home,home,-650.0,-975.0,485.0,645.0,0.6957264957264957,0.7727485562665833,0.07702206054008764,0.0,-325.0,160.0,0.04031007751937976,-0.036711983020707856,home
2024_14_Raiders_Buccaneers,-325.0,267.5,-310.0,250.0,10,10,10,10,home,home,-325.0,-310.0,267.5,250.0,0.49259703881552613,0.47038327526132406,-0.02221376355420207,0.0,15.0,-17.5,-0.008608321377331363,0.013605442176870708,away
2024_14_Saints_Giants,180.0,-222.5,197.5,-235.0,10,10,10,10,away,away,-222.5,-235.0,180.0,197.5,0.3327796234772979,0.36535808353192023,0.03257846005462234,0.0,17.5,-12.5,-0.02100840336134452,0.01157005669327782,away
2024_14_Seahawks_Cardinals,-145.0,121.0,-155.0,130.0,10,10,10,10,home,home,-145.0,-155.0,121.0,130.0,0.1393480469110721,0.17306052855924975,0.03371248164817764,0.0,-10.0,9.0,0.01600640256102437,-0.01770607908715327,home
2024_15_Bears_Vikings,-285.0,239.0,-335.0,271.0,10,10,10,10,home,home,-285.0,-335.0,239.0,271.0,0.44527448952227716,0.5005731635529944,0.055298674030717254,0.0,-50.0,32.0,0.029855202268995296,-0.025443471761721903,home
2024_15_Bengals_Titans,185.0,-221.5,210.0,-258.0,10,10,10,10,away,away,-221.5,-258.0,185.0,210.0,0.3380808163488036,0.39808974590016216,0.06000892955135856,0.0,25.0,-36.5,-0.028296547821165807,0.03171238173019275,away
2024_15_Bills_Lions,-140.0,120.0,-140.0,117.5,10,10,10,10,home,home,-140.0,-140.0,120.0,117.5,0.12878787878787884,0.12356321839080464,-0.005224660397074199,0.0,0.0,-2.5,0.0,0.005224660397074199,away
2024_15_Buccaneers_Chargers,-156.5,130.0,-153.5,129.5,10,10,10,10,home,home,-156.5,-153.5,130.0,129.5,0.17535384354606326,0.16979283495120595,-0.0055610085948573085,0.0,3.0,-0.5,-0.004613769795956069,0.0009472387989012399,away
2024_15_Chiefs_Browns,205.5,-248.0,193.0,-235.0,10,10,10,10,away,away,-248.0,-235.0,205.5,193.0,0.3853114359350603,0.3601956089857878,-0.0251158269492725,0.0,-12.5,13.0,0.013964686101785806,-0.011151140847486696,home
2024_15_Colts_Broncos,-205.0,175.0,-215.0,180.0,10,10,10,10,home,home,-205.0,-215.0,175.0,180.0,0.30849478390461993,0.3253968253968254,0.016902041492205477,0.0,-10.0,5.0,0.010408534998698982,-0.006493506493506496,home
2024_15_Commanders_Saints,285.0,-355.0,310.0,-395.0,10,10,10,10,away,away,-355.0,-395.0,285.0,310.0,0.5204795204795205,0.5540773589554078,0.033597838475887265,0.0,25.0,-40.0,-0.015837820715869477,0.017760017760017788,away
2024_15_Cowboys_Panthers,-116.5,-1.5,-146.5,123.5,10,10,10,10,home,home,-116.5,-146.5,-1.5,123.5,0.5233279104426671,0.1468931937505389,-0.37643471669212825,0.0,-30.0,125.0,0.056214251249596,0.43264896794172425,home
2024_15_Dolphins_Texans,-150.0,125.0,-150.0,126.5,10,10,10,10,home,home,-150.0,-150.0,125.0,126.5,0.15555555555555556,0.15849889624724062,0.002943340691685059,0.0,0.0,1.5,0.0,-0.002943340691685059,none_or_unclear
2024_15_Falcons_Raiders,185.0,-220.0,221.5,-266.0,10,10,10,10,away,away,-220.0,-266.0,185.0,221.5,0.3366228070175439,0.41573396561541276,0.07911115859786888,0.0,36.5,-46.0,-0.039835202313715845,0.039275956284153035,away
2024_15_Jets_Jaguars,147.5,-175.0,148.0,-175.0,10,10,10,10,away,away,-175.0,-175.0,147.5,148.0,0.23232323232323232,0.23313782991202348,0.000814597588791155,0.0,0.5,0.0,-0.000814597588791155,0.0,none_or_unclear
2024_15_Packers_Seahawks,124.5,-145.0,120.0,-143.5,10,10,10,10,away,away,-145.0,-143.5,124.5,120.0,0.14640243625289756,0.1347769273847303,-0.011625508868167267,0.0,-4.5,1.5,0.00911115610447455,-0.0025143527636927177,home
2024_15_Patriots_Cardinals,-277.5,230.0,-275.0,225.5,10,10,10,10,home,home,-277.5,-275.0,230.0,225.5,0.4320690347180413,0.4261136712749615,-0.005955363443079786,0.0,2.5,-4.5,-0.0017660044150110688,0.004189359028068718,away
2024_15_Rams_49ers,-139.5,118.5,-149.0,125.0,10,10,10,10,home,home,-139.5,-149.0,118.5,125.0,0.1247975616630757,0.15394912985274434,0.02915156818966863,0.0,-9.5,6.5,0.015930108743952842,-0.013221459445715789,home
2024_15_Ravens_Giants,655.0,-1050.0,925.0,-1800.0,10,10,10,10,away,away,-1050.0,-1800.0,655.0,925.0,0.7805931471350417,0.8498074454428755,0.06921429830783377,0.0,270.0,-750.0,-0.034889355516071724,0.034324942791762014,away
2024_15_Steelers_Eagles,-220.0,186.5,-250.0,205.0,10,10,10,10,home,home,-220.0,-250.0,186.5,205.0,0.33845986038394416,0.38641686182669793,0.04795700144275378,0.0,-30.0,18.5,0.0267857142857143,-0.021171287157039476,home
2024_16_49ers_Dolphins,-123.0,1.5,109.0,-129.5,10,10,10,10,home,away,-123.0,-129.5,1.5,109.0,0.43365216815038987,0.08580125298391555,-0.3478509151664743,1.0,232.0,-131.0,-0.07310060720492634,-0.42095152237140065,away
2024_16_Broncos_Chargers,-160.0,136.5,-147.0,125.0,10,10,10,10,home,home,-160.0,-147.0,136.5,125.0,0.19255163441209955,0.15069725596041383,-0.041854378451685714,0.0,13.0,-11.5,-0.020242914979757165,0.02161146347192855,away
2024_16_Browns_Bengals,-305.0,255.0,-500.0,380.0,10,10,10,10,home,home,-305.0,-500.0,255.0,380.0,0.471396278908016,0.625,0.153603721091984,0.0,-195.0,125.0,0.08024691358024694,-0.0733568075117371,home
2024_16_Buccaneers_Cowboys,166.5,-197.5,170.0,-205.0,10,10,10,10,away,away,-197.5,-205.0,166.5,170.0,0.2886310246425024,0.3017607771706132,0.013129752528110827,0.0,3.5,-7.5,-0.00486415120561462,0.008265601322496208,away
2024_16_Cardinals_Panthers,165.0,-193.0,199.0,-240.0,10,10,10,10,away,away,-193.0,-240.0,165.0,199.0,0.2813445811063172,0.37143419240605946,0.09008961129974224,0.0,34.0,-47.0,-0.04291033003092071,0.04717928126882154,away
2024_16_Eagles_Commanders,156.5,-180.0,178.0,-218.0,10,10,10,10,away,away,-180.0,-218.0,156.5,178.0,0.2529935950988583,0.3258223609791412,0.07282876588028286,0.0,21.5,-38.0,-0.030151317542457257,0.04267744833782561,away
2024_16_Giants_Falcons,-437.5,321.5,-470.0,360.0,10,10,10,10,home,home,-437.5,-470.0,321.5,360.0,0.5767055642914287,0.6071700991609459,0.030464534869517168,0.0,-32.5,38.5,0.010607915136678914,-0.019856619732838227,home
2024_16_Jaguars_Raiders,-115.0,-105.0,-140.0,119.0,10,10,10,10,home,home,-115.0,-140.0,-105.0,119.0,0.022688598979012986,0.12671232876712335,0.10402372978811036,0.0,-25.0,224.0,0.04844961240310086,-0.0555741173850095,home
2024_16_Lions_Bears,267.5,-332.5,270.0,-345.0,10,10,10,10,away,away,-332.5,-345.0,267.5,270.0,0.49667728363021507,0.5050106286061342,0.008333344975919144,0.0,2.5,-12.5,-0.0018385732671447053,0.006494771708774438,away
2024_16_Patriots_Bills,-900.5,585.0,-1300.0,770.0,10,10,10,10,home,home,-900.5,-1300.0,585.0,770.0,0.7540645735526397,0.8136288998357964,0.05956432628315678,0.0,-399.5,185.0,0.028521453558934873,-0.03104287272422182,home
2024_16_Rams_Jets,132.5,-158.5,134.5,-161.0,10,10,10,10,away,away,-158.5,-161.0,132.5,134.5,0.18304527776044593,0.19041900513851107,0.007373727378065131,0.0,2.0,-2.5,-0.0036682944723387956,0.0037054329057263358,away
2024_16_Saints_Packers,-850.0,585.0,-1300.0,765.0,10,10,10,10,home,home,-850.0,-1300.0,585.0,765.0,0.7487514406454092,0.8129644921552437,0.06421305150983447,0.0,-450.0,180.0,0.03383458646616544,-0.030378465043669034,home
2024_16_Steelers_Ravens,-267.5,217.5,-330.0,275.0,10,10,10,10,home,home,-267.5,-330.0,217.5,275.0,0.4129305265413252,0.5007751937984497,0.08784466725712448,0.0,-62.5,57.5,0.039550704002531245,-0.048293963254593175,home
2024_16_Texans_Chiefs,-40.5,10.0,-190.0,160.0,10,10,10,10,home,home,-40.5,-190.0,10.0,160.0,0.620834681332902,0.2705570291777188,-0.3502776521551832,0.0,-149.5,150.0,0.3669161860350963,-0.5244755244755244,home
2024_16_Titans_Colts,-215.0,181.5,-198.5,165.5,10,10,10,10,home,home,-215.0,-198.5,181.5,165.5,0.32729989568355466,0.2883437905156669,-0.03895610516788778,0.0,16.5,-16.0,-0.017548057749062762,0.021408047418825016,away
2024_16_Vikings_Seahawks,128.5,-153.0,115.0,-137.0,10,10,10,10,away,away,-153.0,-137.0,128.5,115.0,0.16710632151598753,0.11294279266019042,-0.054163528855797116,0.0,-13.5,16.0,0.02747951758180245,-0.026684011273994668,home
2024_17_Broncos_Bengals,-165.0,141.0,-181.0,154.0,10,10,10,10,home,home,-165.0,-181.0,141.0,154.0,0.20770375009786263,0.25042732647742877,0.04272357637956614,0.0,-16.0,13.0,0.021486604445041357,-0.021236971934524784,home
2024_17_Cardinals_Rams,-260.0,215.0,-310.0,250.0,10,10,10,10,home,home,-260.0,-310.0,215.0,250.0,0.40476190476190477,0.47038327526132406,0.0656213704994193,0.0,-50.0,35.0,0.03387533875338755,-0.031746031746031744,home
2024_17_Chargers_Patriots,198.5,-240.0,240.0,-285.0,10,10,10,10,away,away,-240.0,-285.0,198.5,240.0,0.37087397773179626,0.44614209320091675,0.07526811546912049,0.0,41.5,-45.0,-0.04089072815055672,0.03437738731856377,away
2024_17_Chiefs_Steelers,125.0,-145.0,120.0,-143.5,10,10,10,10,away,away,-145.0,-143.5,125.0,120.0,0.14739229024943312,0.1347769273847303,-0.012615362864702828,0.0,-5.0,1.5,0.01010101010101011,-0.0025143527636927177,home
2024_17_Colts_Giants,285.0,-360.0,302.5,-380.0,10,10,10,10,away,away,-360.0,-380.0,285.0,302.5,0.5228684359119142,0.5432194616977225,0.020351025785808274,0.0,17.5,-20.0,-0.01129305477131562,0.009057971014492683,away
2024_17_Cowboys_Eagles,-420.0,325.0,-367.5,285.0,10,10,10,10,home,home,-420.0,-367.5,325.0,285.0,0.5723981900452488,0.5263559969442323,-0.04604219310101654,0.0,52.5,-40.0,-0.021596051007815698,0.024446142093200895,away
2024_17_Dolphins_Browns,215.0,-265.0,151.0,-180.0,10,10,10,10,away,away,-265.0,-180.0,215.0,151.0,0.40856707979995655,0.2444507683551509,-0.16411631144480565,0.0,-64.0,85.0,0.08094605704167457,-0.08317025440313108,home
2024_17_Falcons_Commanders,-205.0,172.5,-185.0,156.5,10,10,10,10,home,home,-205.0,-185.0,172.5,156.5,0.30515867047676337,0.2592592592592593,-0.04589941121750407,0.0,20.0,-16.0,-0.023008340523439696,0.022891070694064375,away
2024_17_Jets_Bills,-500.0,365.0,-542.0,400.0,10,10,10,10,home,home,-500.0,-542.0,365.0,400.0,0.6182795698924731,0.6442367601246106,0.025957190232137495,0.0,-42.0,35.0,0.010903426791277204,-0.015053763440860207,home
