Season,bets,wins,roi,hit_rate,avg_true_prob,avg_market_prob,avg_edge_market,avg_edge_open,avg_edge_close,avg_otm_move,avg_mtc_move,avg_ev,avg_hybrid_score
2024,525,272,-0.09493127744289925,0.518095238095238,0.518962302777054,0.5478044336883262,-0.02695494231583589,-0.026245307131771884,-0.028545187604935542,0.0017173124365173476,0.0005825680366463143,0.011530841064613573,0.1691341365139271
2025,440,154,-0.39598566006017766,0.35,0.5321390150036667,0.5643822198169101,-0.030821539756514988,-0.027861197170740412,-0.032716900642021624,0.0038782328103929118,0.0009774706608882957,-0.07733687464330864,0.17232588394874565
